tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down),census_track,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,density,pop,area,post covid * density,inflows,density_rank,density_group,cbd
19900,2016,0,0,0,0,0,-inf,-inf,199.0,199.0,4080,2016,019900,7124982.53717,199.0,0.5726329824270069,0.408,7.12498253717,0.0,0,0.5916167664670658,mid_density,non-CBD
19900,2017,0,0,0,0,0,-inf,-inf,199.0,199.0,4079,2017,019900,7124982.53717,199.0,0.5724926312058238,0.4079,7.12498253717,0.0,0,0.5919161676646707,mid_density,non-CBD
19900,2018,0,0,0,0,0,-inf,-inf,199.0,199.0,4423,2018,019900,7124982.53717,199.0,0.6207734512928068,0.4423,7.12498253717,0.0,0,0.5407185628742515,mid_density,non-CBD
19900,2019,1,0,0,1,0,-inf,0.0,199.0,199.0,4498,2019,019900,7124982.53717,199.0,0.6312997928815385,0.4498,7.12498253717,0.6312997928815385,-1,0.526497005988024,mid_density,non-CBD
19900,2020,0,0,0,1,0,-inf,-inf,199.0,199.0,4811,2020,019900,7124982.53717,199.0,0.6752297251118456,0.4811,7.12498253717,0.6752297251118456,0,0.4691616766467066,low_density,non-CBD
19900,2021,0,0,0,1,0,-inf,-inf,199.0,199.0,4498,2021,019900,7124982.53717,199.0,0.6312997928815385,0.4498,7.12498253717,0.6312997928815385,0,0.526497005988024,mid_density,non-CBD
20000,2012,0,0,0,0,0,-inf,-inf,200.0,200.0,1369,2012,020000,3408503.21438,200.0,0.40164257267658715,0.1369,3.4085032143799996,0.0,0,0.7431137724550898,mid_density,non-CBD
20000,2013,0,3,0,0,0,1.0986122886681098,-inf,200.0,200.0,1353,2013,020000,3408503.21438,200.0,0.39694843011791264,0.1353,3.4085032143799996,0.0,3,0.7467065868263473,mid_density,non-CBD
20000,2014,0,1,0,0,0,0.0,-inf,200.0,200.0,1276,2014,020000,3408503.21438,200.0,0.37435786905429164,0.1276,3.4085032143799996,0.0,1,0.7664670658682635,mid_density,non-CBD
20000,2015,0,1,0,0,0,0.0,-inf,200.0,200.0,1273,2015,020000,3408503.21438,200.0,0.37347771732454016,0.1273,3.4085032143799996,0.0,1,0.767065868263473,mid_density,non-CBD
20000,2016,0,0,0,0,0,-inf,-inf,200.0,200.0,1327,2016,020000,3408503.21438,200.0,0.3893204484600666,0.1327,3.4085032143799996,0.0,0,0.7517964071856288,mid_density,non-CBD
20000,2017,0,0,0,0,0,-inf,-inf,200.0,200.0,1278,2017,020000,3408503.21438,200.0,0.37494463687412594,0.1278,3.4085032143799996,0.0,0,0.7655688622754491,mid_density,non-CBD
20000,2018,1,0,0,0,0,-inf,0.0,200.0,200.0,1396,2018,020000,3408503.21438,200.0,0.4095639382443504,0.1396,3.4085032143799996,0.0,-1,0.7371257485029941,mid_density,non-CBD
20000,2019,0,0,0,1,0,-inf,-inf,200.0,200.0,1320,2019,020000,3408503.21438,200.0,0.3872667610906465,0.132,3.4085032143799996,0.3872667610906465,0,0.7537425149700598,mid_density,non-CBD
20000,2020,1,1,0,1,0,0.0,0.0,200.0,200.0,1420,2020,020000,3408503.21438,200.0,0.41660515208236215,0.142,3.4085032143799996,0.41660515208236215,0,0.7290419161676647,mid_density,non-CBD
20000,2021,3,1,0,1,0,0.0,1.0986122886681098,200.0,200.0,1320,2021,020000,3408503.21438,200.0,0.3872667610906465,0.132,3.4085032143799996,0.3872667610906465,-2,0.7537425149700598,mid_density,non-CBD
20101,2012,0,1,0,0,0,0.0,-inf,201.01,201.01,3953,2012,020101,5205038.8854,201.01,0.7594563819855531,0.3953,5.2050388854,0.0,1,0.38652694610778443,low_density,non-CBD
20101,2013,0,0,0,0,0,-inf,-inf,201.01,201.01,4182,2013,020101,5205038.8854,201.01,0.8034522108433046,0.4182,5.2050388854,0.0,0,0.34880239520958084,low_density,non-CBD
20101,2014,0,0,0,0,0,-inf,-inf,201.01,201.01,3871,2014,020101,5205038.8854,201.01,0.743702417067057,0.3871,5.2050388854,0.0,0,0.39820359281437123,low_density,non-CBD
20101,2015,1,0,0,0,0,-inf,0.0,201.01,201.01,3908,2015,020101,5205038.8854,201.01,0.7508109134327199,0.3908,5.2050388854,0.0,-1,0.39251497005988023,low_density,non-CBD
20101,2016,0,0,0,0,0,-inf,-inf,201.01,201.01,4025,2016,020101,5205038.8854,201.01,0.7732891316700863,0.4025,5.2050388854,0.0,0,0.37604790419161677,low_density,non-CBD
20101,2017,0,0,0,0,0,-inf,-inf,201.01,201.01,3706,2017,020101,5205038.8854,201.01,0.7120023657066683,0.3706,5.2050388854,0.0,0,0.4245508982035928,low_density,non-CBD
20101,2018,0,0,0,0,0,-inf,-inf,201.01,201.01,3829,2018,020101,5205038.8854,201.01,0.7356333130844126,0.3829,5.2050388854,0.0,0,0.4050898203592814,low_density,non-CBD
20101,2019,0,0,0,1,0,-inf,-inf,201.01,201.01,3552,2019,020101,5205038.8854,201.01,0.6824156511036389,0.3552,5.2050388854,0.6824156511036389,0,0.4585329341317365,low_density,non-CBD
20101,2020,0,0,0,1,0,-inf,-inf,201.01,201.01,3196,2020,020101,5205038.8854,201.01,0.614020388774558,0.3196,5.2050388854,0.614020388774558,0,0.5482035928143713,mid_density,non-CBD
20101,2021,0,0,0,1,0,-inf,-inf,201.01,201.01,3552,2021,020101,5205038.8854,201.01,0.6824156511036389,0.3552,5.2050388854,0.6824156511036389,0,0.4585329341317365,low_density,non-CBD
20102,2012,0,0,0,0,0,-inf,-inf,201.02,201.02,3476,2012,020102,4016145.67259,201.02,0.865506454042126,0.3476,4.01614567259,0.0,0,0.29790419161676646,low_density,non-CBD
20102,2013,0,0,0,0,0,-inf,-inf,201.02,201.02,3444,2013,020102,4016145.67259,201.02,0.8575386155699315,0.3444,4.01614567259,0.0,0,0.30449101796407185,low_density,non-CBD
20102,2014,0,0,0,0,0,-inf,-inf,201.02,201.02,3350,2014,020102,4016145.67259,201.02,0.8341330900578602,0.335,4.01614567259,0.0,0,0.3212574850299401,low_density,non-CBD
20102,2015,0,0,0,0,0,-inf,-inf,201.02,201.02,3259,2015,020102,4016145.67259,201.02,0.8114745494025571,0.3259,4.01614567259,0.0,0,0.34281437125748504,low_density,non-CBD
20102,2016,0,0,0,0,0,-inf,-inf,201.02,201.02,3083,2016,020102,4016145.67259,201.02,0.7676514378054874,0.3083,4.01614567259,0.0,0,0.3781437125748503,low_density,non-CBD
20102,2017,0,0,0,0,0,-inf,-inf,201.02,201.02,2805,2017,020102,4016145.67259,201.02,0.6984308410782979,0.2805,4.01614567259,0.0,0,0.4380239520958084,low_density,non-CBD
20102,2018,0,1,0,0,0,0.0,-inf,201.02,201.02,2931,2018,020102,4016145.67259,201.02,0.7298042050625636,0.2931,4.01614567259,0.0,1,0.4104790419161677,low_density,non-CBD
20102,2019,0,0,0,1,0,-inf,-inf,201.02,201.02,3415,2019,020102,4016145.67259,201.02,0.8503177619545053,0.3415,4.01614567259,0.8503177619545053,0,0.3094311377245509,low_density,non-CBD
20102,2020,1,1,0,1,0,0.0,0.0,201.02,201.02,3508,2020,020102,4016145.67259,201.02,0.8734742925143204,0.3508,4.01614567259,0.8734742925143204,0,0.29221556886227545,low_density,non-CBD
20102,2021,0,0,0,1,0,-inf,-inf,201.02,201.02,3415,2021,020102,4016145.67259,201.02,0.8503177619545053,0.3415,4.01614567259,0.8503177619545053,0,0.3094311377245509,low_density,non-CBD
20200,2012,0,0,0,0,0,-inf,-inf,202.0,202.0,5132,2012,020200,8146502.14657,202.0,0.6299636221369899,0.5132,8.14650214657,0.0,0,0.5290419161676647,mid_density,non-CBD
20200,2013,0,0,0,0,0,-inf,-inf,202.0,202.0,5197,2013,020200,8146502.14657,202.0,0.6379425066730195,0.5197,8.14650214657,0.0,0,0.5191616766467065,mid_density,non-CBD
20200,2014,0,0,0,0,0,-inf,-inf,202.0,202.0,4782,2014,020200,8146502.14657,202.0,0.5870003977122146,0.4782,8.14650214657,0.0,0,0.5754491017964072,mid_density,non-CBD
20200,2015,0,0,0,0,0,-inf,-inf,202.0,202.0,4696,2015,020200,8146502.14657,202.0,0.5764437197106984,0.4696,8.14650214657,0.0,0,0.5874251497005988,mid_density,non-CBD
20200,2016,0,0,0,0,0,-inf,-inf,202.0,202.0,4358,2016,020200,8146502.14657,202.0,0.5349535201233441,0.4358,8.14650214657,0.0,0,0.6287425149700598,mid_density,non-CBD
20200,2017,0,1,0,0,0,0.0,-inf,202.0,202.0,4158,2017,020200,8146502.14657,202.0,0.5104031061663297,0.4158,8.14650214657,0.0,1,0.657185628742515,mid_density,non-CBD
20200,2018,0,0,0,0,0,-inf,-inf,202.0,202.0,4523,2018,020200,8146502.14657,202.0,0.5552076116378809,0.4523,8.14650214657,0.0,0,0.6077844311377245,mid_density,non-CBD
20200,2019,0,0,0,1,0,-inf,-inf,202.0,202.0,4804,2019,020200,8146502.14657,202.0,0.5897009432474862,0.4804,8.14650214657,0.5897009432474862,0,0.5708083832335329,mid_density,non-CBD
20200,2020,0,0,0,1,0,-inf,-inf,202.0,202.0,4529,2020,020200,8146502.14657,202.0,0.5559441240565914,0.4529,8.14650214657,0.5559441240565914,0,0.6065868263473054,mid_density,non-CBD
20200,2021,1,0,0,1,0,-inf,0.0,202.0,202.0,4804,2021,020200,8146502.14657,202.0,0.5897009432474862,0.4804,8.14650214657,0.5897009432474862,-1,0.5708083832335329,mid_density,non-CBD
20300,2012,0,2,0,0,0,0.6931471805599453,-inf,203.0,203.0,2830,2012,020300,5469231.50215,203.0,0.5174401556941782,0.283,5.46923150215,0.0,2,0.6482035928143712,mid_density,non-CBD
20300,2013,0,2,0,0,0,0.6931471805599453,-inf,203.0,203.0,2808,2013,020300,5469231.50215,203.0,0.5134176527170503,0.2808,5.46923150215,0.0,2,0.6523952095808383,mid_density,non-CBD
20300,2014,2,1,0,0,0,0.0,0.6931471805599453,203.0,203.0,2889,2014,020300,5469231.50215,203.0,0.5282277773146575,0.2889,5.46923150215,0.0,-1,0.6359281437125749,mid_density,non-CBD
20300,2015,0,3,0,0,0,1.0986122886681098,-inf,203.0,203.0,2779,2015,020300,5469231.50215,203.0,0.508115262429018,0.2779,5.46923150215,0.0,3,0.6595808383233533,mid_density,non-CBD
20300,2016,3,0,0,0,0,-inf,1.0986122886681098,203.0,203.0,2906,2016,020300,5469231.50215,203.0,0.5313360750697109,0.2906,5.46923150215,0.0,-3,0.6329341317365269,mid_density,non-CBD
20300,2017,3,1,0,0,0,0.0,1.0986122886681098,203.0,203.0,2786,2017,020300,5469231.50215,203.0,0.5093951497399224,0.2786,5.46923150215,0.0,-2,0.6580838323353293,mid_density,non-CBD
20300,2018,2,1,0,0,0,0.0,0.6931471805599453,203.0,203.0,2961,2018,020300,5469231.50215,203.0,0.5413923325125306,0.2961,5.46923150215,0.0,-1,0.6218562874251496,mid_density,non-CBD
20300,2019,1,1,0,1,0,0.0,0.0,203.0,203.0,2842,2019,020300,5469231.50215,203.0,0.519634248227157,0.2842,5.46923150215,0.519634248227157,0,0.6462574850299401,mid_density,non-CBD
20300,2020,2,0,0,1,0,-inf,0.6931471805599453,203.0,203.0,3207,2020,020300,5469231.50215,203.0,0.586371229438597,0.3207,5.46923150215,0.586371229438597,-2,0.5769461077844311,mid_density,non-CBD
20300,2021,0,0,0,1,0,-inf,-inf,203.0,203.0,2842,2021,020300,5469231.50215,203.0,0.519634248227157,0.2842,5.46923150215,0.519634248227157,0,0.6462574850299401,mid_density,non-CBD
20400,2012,0,1,0,0,0,0.0,-inf,204.0,204.0,2867,2012,020400,4385036.4098,204.0,0.6538144115730987,0.2867,4.3850364098,0.0,1,0.49700598802395207,low_density,non-CBD
20400,2013,0,1,0,0,0,0.0,-inf,204.0,204.0,2733,2013,020400,4385036.4098,204.0,0.6232559423890055,0.2733,4.3850364098,0.0,1,0.5377245508982036,mid_density,non-CBD
20400,2014,1,0,0,0,0,-inf,0.0,204.0,204.0,2538,2014,020400,4385036.4098,204.0,0.5787865282778251,0.2538,4.3850364098,0.0,-1,0.5847305389221557,mid_density,non-CBD
20400,2015,0,0,0,0,0,-inf,-inf,204.0,204.0,2497,2015,020400,4385036.4098,204.0,0.5694365489006026,0.2497,4.3850364098,0.0,0,0.594311377245509,mid_density,non-CBD
20400,2016,1,0,0,0,0,-inf,0.0,204.0,204.0,2631,2016,020400,4385036.4098,204.0,0.5999950180846957,0.2631,4.3850364098,0.0,-1,0.5625748502994012,mid_density,non-CBD
20400,2017,0,1,0,0,0,0.0,-inf,204.0,204.0,2494,2017,020400,4385036.4098,204.0,0.5687524040681229,0.2494,4.3850364098,0.0,1,0.5949101796407186,mid_density,non-CBD
20400,2018,1,0,0,0,0,-inf,0.0,204.0,204.0,2938,2018,020400,4385036.4098,204.0,0.6700058392751183,0.2938,4.3850364098,0.0,-1,0.4751497005988024,low_density,non-CBD
20400,2019,0,0,0,1,0,-inf,-inf,204.0,204.0,2744,2019,020400,4385036.4098,204.0,0.625764473441431,0.2744,4.3850364098,0.625764473441431,0,0.5348802395209581,mid_density,non-CBD
20400,2020,0,0,0,1,0,-inf,-inf,204.0,204.0,3127,2020,020400,4385036.4098,204.0,0.7131069637213393,0.3127,4.3850364098,0.7131069637213393,0,0.4221556886227545,low_density,non-CBD
20400,2021,0,1,0,1,0,0.0,-inf,204.0,204.0,2744,2021,020400,4385036.4098,204.0,0.625764473441431,0.2744,4.3850364098,0.625764473441431,1,0.5348802395209581,mid_density,non-CBD
20500,2012,0,2,0,0,0,0.6931471805599453,-inf,205.0,205.0,3036,2012,020500,15386061.2765,205.0,0.19732145514310762,0.3036,15.3860612765,0.0,2,0.911377245508982,low_density,non-CBD
20500,2013,0,0,0,0,0,-inf,-inf,205.0,205.0,2562,2013,020500,15386061.2765,205.0,0.1665143504863774,0.2562,15.3860612765,0.0,0,0.9242514970059881,low_density,non-CBD
20500,2014,0,1,0,0,0,0.0,-inf,205.0,205.0,2554,2014,020500,15386061.2765,205.0,0.16599439935293045,0.2554,15.3860612765,0.0,1,0.9245508982035928,low_density,non-CBD
20500,2015,2,0,0,0,0,-inf,0.6931471805599453,205.0,205.0,2774,2015,020500,15386061.2765,205.0,0.18029305552272087,0.2774,15.3860612765,0.0,-2,0.918562874251497,low_density,non-CBD
20500,2016,0,1,0,0,0,0.0,-inf,205.0,205.0,2759,2016,020500,15386061.2765,205.0,0.17931814714750788,0.2759,15.3860612765,0.0,1,0.9188622754491018,low_density,non-CBD
20500,2017,1,0,0,0,0,-inf,0.0,205.0,205.0,2505,2017,020500,15386061.2765,205.0,0.16280969866056805,0.2505,15.3860612765,0.0,-1,0.9266467065868264,low_density,non-CBD
20500,2018,0,2,0,0,0,0.6931471805599453,-inf,205.0,205.0,2793,2018,020500,15386061.2765,205.0,0.1815279394646573,0.2793,15.3860612765,0.0,2,0.9176646706586826,low_density,non-CBD
20500,2019,1,2,0,1,0,0.6931471805599453,0.0,205.0,205.0,2578,2019,020500,15386061.2765,205.0,0.16755425275327124,0.2578,15.3860612765,0.16755425275327124,1,0.9238023952095809,low_density,non-CBD
20500,2020,1,0,0,1,0,-inf,0.0,205.0,205.0,2210,2020,020500,15386061.2765,205.0,0.14363650061471273,0.221,15.3860612765,0.14363650061471273,-1,0.932934131736527,low_density,non-CBD
20500,2021,2,0,0,1,0,-inf,0.6931471805599453,205.0,205.0,2578,2021,020500,15386061.2765,205.0,0.16755425275327124,0.2578,15.3860612765,0.16755425275327124,-2,0.9238023952095809,low_density,non-CBD
20800,2012,0,0,0,0,0,-inf,-inf,208.0,208.0,2303,2012,020800,9490199.31204,208.0,0.24267140491751701,0.2303,9.49019931204,0.0,0,0.8775449101796408,mid_density,non-CBD
20800,2013,1,1,0,0,0,0.0,0.0,208.0,208.0,2352,2013,020800,9490199.31204,208.0,0.24783462629874078,0.2352,9.49019931204,0.0,0,0.8727544910179641,mid_density,non-CBD
20800,2014,1,0,0,0,0,-inf,0.0,208.0,208.0,2177,2014,020800,9490199.31204,208.0,0.22939454993722733,0.2177,9.49019931204,0.0,-1,0.8928143712574851,mid_density,non-CBD
20800,2015,0,0,0,0,0,-inf,-inf,208.0,208.0,2155,2015,020800,9490199.31204,208.0,0.22707636890892277,0.2155,9.49019931204,0.0,0,0.895808383233533,mid_density,non-CBD
20800,2016,0,0,0,0,0,-inf,-inf,208.0,208.0,2196,2016,020800,9490199.31204,208.0,0.23139661537076306,0.2196,9.49019931204,0.0,0,0.8916167664670659,mid_density,non-CBD
20800,2017,1,1,0,0,0,0.0,0.0,208.0,208.0,2226,2017,020800,9490199.31204,208.0,0.2345577713184511,0.2226,9.49019931204,0.0,0,0.8874251497005988,mid_density,non-CBD
20800,2018,1,1,0,0,0,0.0,0.0,208.0,208.0,2250,2018,020800,9490199.31204,208.0,0.23708669607660152,0.225,9.49019931204,0.0,0,0.8835329341317365,mid_density,non-CBD
20800,2019,1,0,0,1,0,-inf,0.0,208.0,208.0,2289,2019,020800,9490199.31204,208.0,0.24119619880859594,0.2289,9.49019931204,0.24119619880859594,-1,0.8794910179640718,mid_density,non-CBD
20800,2020,0,0,0,1,0,-inf,-inf,208.0,208.0,2432,2020,020800,9490199.31204,208.0,0.25626437549257547,0.2432,9.49019931204,0.25626437549257547,0,0.8664670658682635,mid_density,non-CBD
20800,2021,0,0,0,1,0,-inf,-inf,208.0,208.0,2289,2021,020800,9490199.31204,208.0,0.24119619880859594,0.2289,9.49019931204,0.24119619880859594,0,0.8794910179640718,mid_density,non-CBD
20900,2012,1,1,0,0,0,0.0,0.0,209.0,209.0,2949,2012,020900,5885364.97211,209.0,0.5010734277270718,0.2949,5.8853649721100005,0.0,0,0.6637724550898204,mid_density,non-CBD
20900,2013,2,3,0,0,0,1.0986122886681098,0.6931471805599453,209.0,209.0,3065,2013,020900,5885364.97211,209.0,0.5207833353623177,0.3065,5.8853649721100005,0.0,1,0.644311377245509,mid_density,non-CBD
20900,2014,1,0,0,0,0,-inf,0.0,209.0,209.0,2962,2014,020900,5885364.97211,209.0,0.5032822966861942,0.2962,5.8853649721100005,0.0,-1,0.6616766467065869,mid_density,non-CBD
20900,2015,0,0,0,0,0,-inf,-inf,209.0,209.0,2926,2015,020900,5885364.97211,209.0,0.4971654287993937,0.2926,5.8853649721100005,0.0,0,0.6691616766467066,mid_density,non-CBD
20900,2016,0,3,0,0,0,1.0986122886681098,-inf,209.0,209.0,2932,2016,020900,5885364.97211,209.0,0.49818490678052707,0.2932,5.8853649721100005,0.0,3,0.6664670658682634,mid_density,non-CBD
20900,2017,0,1,0,0,0,0.0,-inf,209.0,209.0,2559,2017,020900,5885364.97211,209.0,0.4348073589534,0.2559,5.8853649721100005,0.0,1,0.7092814371257485,mid_density,non-CBD
20900,2018,1,1,0,0,0,0.0,0.0,209.0,209.0,2755,2018,020900,5885364.97211,209.0,0.46811030633709144,0.2755,5.8853649721100005,0.0,0,0.6889221556886228,mid_density,non-CBD
20900,2019,0,1,0,1,0,0.0,-inf,209.0,209.0,3085,2019,020900,5885364.97211,209.0,0.5241815952994291,0.3085,5.8853649721100005,0.5241815952994291,1,0.6402694610778443,mid_density,non-CBD
20900,2020,3,0,0,1,0,-inf,1.0986122886681098,209.0,209.0,3058,2020,020900,5885364.97211,209.0,0.5195939443843287,0.3058,5.8853649721100005,0.5195939443843287,-3,0.6467065868263473,mid_density,non-CBD
20900,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453,209.0,209.0,3085,2021,020900,5885364.97211,209.0,0.5241815952994291,0.3085,5.8853649721100005,0.5241815952994291,1,0.6402694610778443,mid_density,non-CBD
21000,2012,3,9,0,0,0,2.1972245773362196,1.0986122886681098,210.0,210.0,4944,2012,021000,9761633.50342,210.0,0.5064726101699949,0.4944,9.76163350342,0.0,6,0.6607784431137724,mid_density,non-CBD
21000,2013,4,9,0,0,0,2.1972245773362196,1.3862943611198906,210.0,210.0,5119,2013,021000,9761633.50342,210.0,0.5243999375930833,0.5119,9.76163350342,0.0,5,0.6395209580838324,mid_density,non-CBD
21000,2014,5,6,0,0,0,1.791759469228055,1.6094379124341003,210.0,210.0,5085,2014,021000,9761633.50342,210.0,0.5209169139794547,0.5085,9.76163350342,0.0,1,0.6440119760479042,mid_density,non-CBD
21000,2015,4,6,0,0,0,1.791759469228055,1.3862943611198906,210.0,210.0,5094,2015,021000,9761633.50342,210.0,0.5218388908183564,0.5094,9.76163350342,0.0,2,0.6425149700598802,mid_density,non-CBD
21000,2016,5,5,0,0,0,1.6094379124341003,1.6094379124341003,210.0,210.0,4990,2016,021000,9761633.50342,210.0,0.5111849362354924,0.499,9.76163350342,0.0,0,0.655688622754491,mid_density,non-CBD
21000,2017,9,9,0,0,0,2.1972245773362196,2.1972245773362196,210.0,210.0,5042,2017,021000,9761633.50342,210.0,0.5165119135269245,0.5042,9.76163350342,0.0,0,0.6491017964071857,mid_density,non-CBD
21000,2018,6,7,0,0,0,1.9459101490553132,1.791759469228055,210.0,210.0,5394,2018,021000,9761633.50342,210.0,0.5525714521150794,0.5394,9.76163350342,0.0,1,0.6104790419161676,mid_density,non-CBD
21000,2019,7,8,0,1,0,2.0794415416798357,1.9459101490553132,210.0,210.0,5342,2019,021000,9761633.50342,210.0,0.5472444748236475,0.5342,9.76163350342,0.5472444748236475,1,0.6178143712574851,mid_density,non-CBD
21000,2020,9,6,0,1,0,1.791759469228055,2.1972245773362196,210.0,210.0,5401,2020,021000,9761633.50342,210.0,0.553288545212003,0.5401,9.76163350342,0.553288545212003,-3,0.6092814371257484,mid_density,non-CBD
21000,2021,11,2,0,1,0,0.6931471805599453,2.3978952727983707,210.0,210.0,5342,2021,021000,9761633.50342,210.0,0.5472444748236475,0.5342,9.76163350342,0.5472444748236475,-9,0.6178143712574851,mid_density,non-CBD
21100,2012,0,0,0,0,0,-inf,-inf,211.0,211.0,2289,2012,021100,5908815.89678,211.0,0.3873872599834067,0.2289,5.90881589678,0.0,0,0.7529940119760479,mid_density,non-CBD
21100,2013,1,2,0,0,0,0.6931471805599453,0.0,211.0,211.0,2273,2013,021100,5908815.89678,211.0,0.38467944165237367,0.2273,5.90881589678,0.0,1,0.7568862275449102,mid_density,non-CBD
21100,2014,1,2,0,0,0,0.6931471805599453,0.0,211.0,211.0,2409,2014,021100,5908815.89678,211.0,0.40769589746615403,0.2409,5.90881589678,0.0,1,0.7383233532934131,mid_density,non-CBD
21100,2015,1,0,0,0,0,-inf,0.0,211.0,211.0,2507,2015,021100,5908815.89678,211.0,0.4242812847437311,0.2507,5.90881589678,0.0,-1,0.7203592814371258,mid_density,non-CBD
21100,2016,0,1,0,0,0,0.0,-inf,211.0,211.0,2496,2016,021100,5908815.89678,211.0,0.4224196596411459,0.2496,5.90881589678,0.0,1,0.7239520958083833,mid_density,non-CBD
21100,2017,1,1,0,0,0,0.0,0.0,211.0,211.0,2473,2017,021100,5908815.89678,211.0,0.418527170790286,0.2473,5.90881589678,0.0,0,0.7275449101796407,mid_density,non-CBD
21100,2018,2,1,0,0,0,0.0,0.6931471805599453,211.0,211.0,2526,2018,021100,5908815.89678,211.0,0.4274968190118328,0.2526,5.90881589678,0.0,-1,0.7149700598802395,mid_density,non-CBD
21100,2019,1,0,0,1,0,-inf,0.0,211.0,211.0,2481,2019,021100,5908815.89678,211.0,0.4198810799558025,0.2481,5.90881589678,0.4198810799558025,-1,0.7255988023952096,mid_density,non-CBD
21100,2020,0,1,0,1,0,0.0,-inf,211.0,211.0,2419,2020,021100,5908815.89678,211.0,0.40938828392304966,0.2419,5.90881589678,0.40938828392304966,1,0.7374251497005988,mid_density,non-CBD
21100,2021,2,0,0,1,0,-inf,0.6931471805599453,211.0,211.0,2481,2021,021100,5908815.89678,211.0,0.4198810799558025,0.2481,5.90881589678,0.4198810799558025,-2,0.7255988023952096,mid_density,non-CBD
21200,2012,1,3,0,0,0,1.0986122886681098,0.0,212.0,212.0,2141,2012,021200,5550945.77222,212.0,0.3857000388500906,0.2141,5.5509457722199995,0.0,2,0.755688622754491,mid_density,non-CBD
21200,2013,0,1,0,0,0,0.0,-inf,212.0,212.0,2357,2013,021200,5550945.77222,212.0,0.4246123267490255,0.2357,5.5509457722199995,0.0,1,0.7194610778443113,mid_density,non-CBD
21200,2014,0,1,0,0,0,0.0,-inf,212.0,212.0,2586,2014,021200,5550945.77222,212.0,0.46586655790113696,0.2586,5.5509457722199995,0.0,1,0.6907185628742515,mid_density,non-CBD
21200,2015,1,1,0,0,0,0.0,0.0,212.0,212.0,2553,2015,021200,5550945.77222,212.0,0.4599216250276886,0.2553,5.5509457722199995,0.0,0,0.6931137724550899,mid_density,non-CBD
21200,2016,3,0,0,0,0,-inf,1.0986122886681098,212.0,212.0,2440,2016,021200,5550945.77222,212.0,0.43956473367315324,0.244,5.5509457722199995,0.0,-3,0.7068862275449102,mid_density,non-CBD
21200,2017,1,4,0,0,0,1.3862943611198906,0.0,212.0,212.0,2516,2017,021200,5550945.77222,212.0,0.45325609423018587,0.2516,5.5509457722199995,0.0,3,0.6976047904191617,mid_density,non-CBD
21200,2018,1,0,0,0,0,-inf,0.0,212.0,212.0,2512,2018,021200,5550945.77222,212.0,0.4525354963061315,0.2512,5.5509457722199995,0.0,-1,0.698502994011976,mid_density,non-CBD
21200,2019,5,1,0,1,0,0.0,1.6094379124341003,212.0,212.0,2419,2019,021200,5550945.77222,212.0,0.4357815945718679,0.2419,5.5509457722199995,0.4357815945718679,-4,0.7088323353293413,mid_density,non-CBD
21200,2020,2,1,0,1,0,0.0,0.6931471805599453,212.0,212.0,2683,2020,021200,5550945.77222,212.0,0.48334105755945495,0.2683,5.5509457722199995,0.48334105755945495,-1,0.6808383233532934,mid_density,non-CBD
21200,2021,4,2,0,1,0,0.6931471805599453,1.3862943611198906,212.0,212.0,2419,2021,021200,5550945.77222,212.0,0.4357815945718679,0.2419,5.5509457722199995,0.4357815945718679,-2,0.7088323353293413,mid_density,non-CBD
21300,2012,1,2,0,0,0,0.6931471805599453,0.0,213.0,213.0,3197,2012,021300,5799745.74655,213.0,0.5512310607584388,0.3197,5.79974574655,0.0,1,0.6119760479041916,mid_density,non-CBD
21300,2013,0,3,0,0,0,1.0986122886681098,-inf,213.0,213.0,3263,2013,021300,5799745.74655,213.0,0.5626108699577059,0.3263,5.79974574655,0.0,3,0.6014970059880239,mid_density,non-CBD
21300,2014,2,3,0,0,0,1.0986122886681098,0.6931471805599453,213.0,213.0,3436,2014,021300,5799745.74655,213.0,0.5924397637679061,0.3436,5.79974574655,0.0,1,0.5691616766467066,mid_density,non-CBD
21300,2015,2,1,0,0,0,0.0,0.6931471805599453,213.0,213.0,3753,2015,021300,5799745.74655,213.0,0.647097332194689,0.3753,5.79974574655,0.0,-1,0.5083832335329341,mid_density,non-CBD
21300,2016,4,4,0,0,0,1.3862943611198906,1.3862943611198906,213.0,213.0,3814,2016,021300,5799745.74655,213.0,0.6576150346364359,0.3814,5.79974574655,0.0,0,0.4907185628742515,low_density,non-CBD
21300,2017,1,3,0,0,0,1.0986122886681098,0.0,213.0,213.0,3859,2017,021300,5799745.74655,213.0,0.665373995454118,0.3859,5.79974574655,0.0,2,0.48293413173652694,low_density,non-CBD
21300,2018,5,3,0,0,0,1.0986122886681098,1.6094379124341003,213.0,213.0,3928,2018,021300,5799745.74655,213.0,0.6772710687078972,0.3928,5.79974574655,0.0,-2,0.46706586826347307,low_density,non-CBD
21300,2019,0,1,0,1,0,0.0,-inf,213.0,213.0,3485,2019,021300,5799745.74655,213.0,0.6008884099916043,0.3485,5.79974574655,0.6008884099916043,1,0.5615269461077844,mid_density,non-CBD
