tract,year,base,block,index,Close-down,New open,close_rate_x,open_rate_x,is_cbd,post_covid,DID,ln(New open),ln(Close-down),census_track,tr_x,yr,population,TRACTCE10,SHAPE_AREA,tr_y,pop,area,density,post covid * density,density_rank,density_group,inflows,inflow_rate_x,inflow_rate_y,inflow_rate_d,open_rate_y,open_rate_d,close_rate_y,close_rate_d,inflows_pop,open_pop,close_pop,cbd,high_density
23800,2018,5.0,5.0,220,1,6,0.2,1.2,0,0,0,1.791759469228055,0.0,238.0,238.0,2018.0,4347.0,023800,8413326.8348,238.0,4347.0,8.4133268348,0.0005166802723055435,0.0,0.3541666666666667,low_density,5,1.0,-0.6,1.6,0.2,1.0,0.8,-0.6000000000000001,0.0011502185415228894,0.0013802622498274672,0.00023004370830457787,non-CBD,0
24000,2018,5.0,5.0,222,4,2,0.8,0.4,0,0,0,0.6931471805599453,1.3862943611198906,240.0,240.0,2018.0,3531.0,024000,6641975.91996,240.0,3531.0,6.641975919959999,0.0005316189101783532,0.0,0.37247474747474746,low_density,-2,-0.4,0.6,-1.0,1.0,-0.6,0.4,0.4,-0.0005664117813650524,0.0005664117813650524,0.0011328235627301047,non-CBD,0
24100,2018,4.0,4.0,223,3,6,0.75,1.5,0,0,0,1.791759469228055,1.0986122886681098,241.0,241.0,2018.0,1434.0,024100,4389871.45601,241.0,1434.0,4.38987145601,0.0003266610456296544,0.0,0.19223484848484848,low_density,3,0.75,0.5,0.25,1.0,0.5,0.5,0.25,0.0020920502092050207,0.0041841004184100415,0.0020920502092050207,non-CBD,0
24300,2018,1.0,1.0,225,0,1,0.0,1.0,0,0,0,0.0,-inf,243.0,243.0,2018.0,3752.0,024300,7308687.70856,243.0,3752.0,7.30868770856,0.0005133616525447686,0.0,0.34974747474747475,low_density,1,1.0,-1.0,2.0,0.0,1.0,1.0,-1.0,0.00026652452025586353,0.00026652452025586353,0.0,non-CBD,0
24500,2018,4.0,4.0,227,1,1,0.25,0.25,0,0,0,0.0,0.0,245.0,245.0,2018.0,3684.0,024500,8633973.64087,245.0,3684.0,8.63397364087,0.00042668650070476504,0.0,0.2831439393939394,low_density,0,0.0,-0.75,0.75,0.0,0.25,0.75,-0.5,0.0,0.0002714440825190011,0.0002714440825190011,non-CBD,0
24600,2018,5.0,5.0,228,1,1,0.2,0.2,0,0,0,0.0,0.0,246.0,246.0,2018.0,2938.0,024600,6687252.64409,246.0,2938.0,6.68725264409,0.00043934335314765166,0.0,0.29198232323232326,low_density,0,0.0,0.6,-0.6,0.8,-0.6000000000000001,0.2,0.0,0.0,0.0003403675970047651,0.0003403675970047651,non-CBD,0
24700,2018,2.0,2.0,229,0,0,0.0,0.0,0,0,0,-inf,-inf,247.0,247.0,2018.0,4273.0,024700,10135689.3937,247.0,4273.0,10.1356893937,0.00042157961180775246,0.0,0.2743055555555556,low_density,0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,non-CBD,0
24800,2018,1.0,1.0,230,0,0,0.0,0.0,0,0,0,-inf,-inf,248.0,248.0,2018.0,2295.0,024800,3436190.85072,248.0,2295.0,3.43619085072,0.0006678907254290368,0.0,0.5296717171717171,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
24900,2018,1.0,1.0,231,0,0,0.0,0.0,0,0,0,-inf,-inf,249.0,249.0,2018.0,2674.0,024900,3500340.89855,249.0,2674.0,3.50034089855,0.0007639255939636314,0.0,0.6215277777777778,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
25200,2018,5.0,5.0,232,2,0,0.4,0.0,0,0,0,-inf,0.6931471805599453,252.0,252.0,2018.0,7137.0,025200,10250904.3768,252.0,7137.0,10.250904376800001,0.0006962312531324129,0.0,0.5631313131313131,mid_density,-2,-0.4,0.6,-1.0,0.6,-0.6,0.0,0.4,-0.00028022978842650974,0.0,0.00028022978842650974,non-CBD,0
25300,2018,6.0,6.0,233,1,1,0.16666666666666666,0.16666666666666666,0,0,0,0.0,0.0,253.0,253.0,2018.0,4277.0,025300,6257232.17013,253.0,4277.0,6.257232170130001,0.0006835290562522216,0.0,0.5511363636363636,mid_density,0,0.0,-0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,-0.5,0.0,0.00023380874444704232,0.00023380874444704232,non-CBD,0
25400,2018,1.0,1.0,234,0,0,0.0,0.0,0,0,0,-inf,-inf,254.0,254.0,2018.0,4803.0,025400,8285427.65981,254.0,4803.0,8.28542765981,0.0005796924669679805,0.0,0.4239267676767677,low_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
25500,2018,6.0,6.0,235,3,1,0.5,0.16666666666666666,0,0,0,0.0,1.0986122886681098,255.0,255.0,2018.0,2822.0,025500,8251264.87097,255.0,2822.0,8.25126487097,0.00034200817015685647,0.0,0.2086489898989899,low_density,-2,-0.3333333333333333,-0.5,0.16666666666666669,0.0,0.16666666666666666,0.5,0.0,-0.0007087172218284905,0.00035435861091424523,0.0010630758327427356,non-CBD,0
25600,2018,2.0,2.0,236,2,0,1.0,0.0,0,0,0,-inf,0.6931471805599453,256.0,256.0,2018.0,2619.0,025600,9332669.30603,256.0,2619.0,9.332669306029999,0.00028062710829235304,0.0,0.15751262626262627,low_density,-2,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.0007636502481863307,0.0,0.0007636502481863307,non-CBD,0
25700,2018,11.0,11.0,237,11,3,1.0,0.2727272727272727,0,0,0,1.0986122886681098,2.3978952727983707,257.0,257.0,2018.0,3928.0,025700,8033515.66968,257.0,3928.0,8.03351566968,0.0004889515576380851,0.0,0.32544191919191917,low_density,-8,-0.7272727272727273,-0.09090909090909091,-0.6363636363636364,0.18181818181818182,0.09090909090909088,0.2727272727272727,0.7272727272727273,-0.002036659877800407,0.0007637474541751527,0.00280040733197556,non-CBD,0
25900,2018,5.0,5.0,238,1,3,0.2,0.6,0,0,0,1.0986122886681098,0.0,259.0,259.0,2018.0,4282.0,025900,5915394.45374,259.0,4282.0,5.915394453739999,0.00072387395861534,0.0,0.5899621212121212,mid_density,2,0.4,0.2,0.2,0.4,0.19999999999999996,0.2,0.0,0.00046707146193367583,0.0007006071929005138,0.00023353573096683791,non-CBD,0
26100,2018,3.0,3.0,240,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,261.0,261.0,2018.0,3206.0,026100,6989072.08177,261.0,3206.0,6.98907208177,0.00045871611602953626,0.0,0.305239898989899,low_density,-1,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,-0.00031191515907673113,0.0,0.00031191515907673113,non-CBD,0
26200,2018,1.0,1.0,241,0,0,0.0,0.0,0,0,0,-inf,-inf,262.0,262.0,2018.0,3880.0,026200,5983930.22781,262.0,3880.0,5.98393022781,0.0006484032821719586,0.0,0.5025252525252525,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
26301,2018,1.0,1.0,242,0,0,0.0,0.0,0,0,0,-inf,-inf,263.01,263.01,2018.0,3733.0,026301,4377130.89141,263.01,3733.0,4.377130891409999,0.0008528417569887871,0.0,0.6972853535353535,mid_density,0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,non-CBD,0
26302,2018,10.0,10.0,243,2,1,0.2,0.1,0,0,0,0.0,0.6931471805599453,263.02,263.02,2018.0,5167.0,026302,7582372.5935,263.02,5167.0,7.582372593500001,0.0006814489707917305,0.0,0.5489267676767676,mid_density,-1,-0.1,0.2,-0.30000000000000004,0.4,-0.30000000000000004,0.2,0.0,-0.00019353590090961874,0.00019353590090961874,0.0003870718018192375,non-CBD,0
26500,2018,3.0,3.0,245,1,1,0.3333333333333333,0.3333333333333333,0,0,0,0.0,0.0,265.0,265.0,2018.0,5237.0,026500,5873764.1678,265.0,5237.0,5.8737641678,0.0008915918055936356,0.0,0.7266414141414141,mid_density,0,0.0,-0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,-0.6666666666666667,0.0,0.00019094901661256445,0.00019094901661256445,non-CBD,0
26600,2018,3.0,3.0,246,2,3,0.6666666666666666,1.0,0,0,0,1.0986122886681098,0.6931471805599453,266.0,266.0,2018.0,6677.0,026600,9810093.69158,266.0,6677.0,9.810093691579999,0.0006806255077595097,0.0,0.5473484848484849,mid_density,1,0.3333333333333333,-1.6666666666666667,2.0,0.0,1.0,1.6666666666666667,-1.0,0.0001497678598172832,0.00044930357945184964,0.0002995357196345664,non-CBD,0
26700,2018,1.0,1.0,247,0,0,0.0,0.0,0,0,0,-inf,-inf,267.0,267.0,2018.0,6632.0,026700,6930542.37944,267.0,6632.0,6.93054237944,0.0009569236629552039,0.0,0.7828282828282829,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
26800,2018,2.0,2.0,248,0,0,0.0,0.0,0,0,0,-inf,-inf,268.0,268.0,2018.0,4442.0,026800,8372047.1355,268.0,4442.0,8.372047135499999,0.0005305751303244081,0.0,0.3712121212121212,low_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
27000,2018,1.0,1.0,250,0,0,0.0,0.0,0,0,0,-inf,-inf,270.0,270.0,2018.0,2774.0,027000,6912411.49469,270.0,2774.0,6.91241149469,0.00040130712735069965,0.0,0.25599747474747475,low_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
27100,2018,3.0,3.0,251,1,2,0.3333333333333333,0.6666666666666666,0,0,0,0.6931471805599453,0.0,271.0,271.0,2018.0,2798.0,027100,4457788.7282,271.0,2798.0,4.4577887282,0.0006276654571581273,0.0,0.4756944444444444,low_density,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.00035739814152966406,0.0007147962830593281,0.00035739814152966406,non-CBD,0
27200,2018,1.0,1.0,252,2,2,2.0,2.0,0,0,0,0.6931471805599453,0.6931471805599453,272.0,272.0,2018.0,4939.0,027200,7314678.71096,272.0,4939.0,7.31467871096,0.0006752176267974169,0.0,0.5394570707070707,mid_density,0,0.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.00040494027130998176,0.00040494027130998176,non-CBD,0
27300,2018,4.0,4.0,253,2,2,0.5,0.5,0,0,0,0.6931471805599453,0.6931471805599453,273.0,273.0,2018.0,6268.0,027300,10227796.5213,273.0,6268.0,10.227796521299998,0.0006128397242696913,0.0,0.45928030303030304,low_density,0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0003190810465858328,0.0003190810465858328,non-CBD,0
27401,2018,6.0,6.0,254,3,3,0.5,0.5,0,0,0,1.0986122886681098,1.0986122886681098,274.01,274.01,2018.0,3294.0,027401,3516380.15419,274.01,3294.0,3.51638015419,0.0009367587847619321,0.0,0.7683080808080808,mid_density,0,0.0,-0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666669,0.5,0.0,0.0,0.0009107468123861566,0.0009107468123861566,non-CBD,0
27600,2018,1.0,1.0,257,2,3,2.0,3.0,0,0,0,1.0986122886681098,0.6931471805599453,276.0,276.0,2018.0,3685.0,027600,7110976.16551,276.0,3685.0,7.1109761655099994,0.0005182129589848951,0.0,0.3547979797979798,low_density,1,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.000271370420624152,0.0008141112618724559,0.000542740841248304,non-CBD,0
27700,2018,1.0,1.0,258,1,1,1.0,1.0,0,0,0,0.0,0.0,277.0,277.0,2018.0,4792.0,027700,5837678.81815,277.0,4792.0,5.83767881815,0.0008208742120414596,0.0,0.6669823232323232,mid_density,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00020868113522537563,0.00020868113522537563,non-CBD,0
27800,2018,3.0,3.0,259,3,1,1.0,0.3333333333333333,0,0,0,0.0,1.0986122886681098,278.0,278.0,2018.0,4582.0,027800,7800725.91076,278.0,4582.0,7.800725910760001,0.0005873812325183452,0.0,0.4327651515151515,low_density,-2,-0.6666666666666666,-1.0,0.33333333333333337,0.0,0.3333333333333333,1.0,0.0,-0.00043649061545176777,0.00021824530772588389,0.0006547359231776517,non-CBD,0
27902,2018,1.0,1.0,261,1,0,1.0,0.0,0,0,0,-inf,0.0,279.02,279.02,2018.0,4095.0,027902,9560528.91996,279.02,4095.0,9.56052891996,0.0004283235827518561,0.0,0.2850378787878788,low_density,-1,-1.0,1.0,-2.0,1.0,-1.0,0.0,1.0,-0.0002442002442002442,0.0,0.0002442002442002442,non-CBD,0
28000,2018,1.0,1.0,262,1,1,1.0,1.0,0,0,0,0.0,0.0,280.0,280.0,2018.0,4232.0,028000,7731604.30656,280.0,4232.0,7.73160430656,0.0005473637594734761,0.0,0.38952020202020204,low_density,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00023629489603024575,0.00023629489603024575,non-CBD,0
28200,2018,3.0,3.0,264,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,282.0,282.0,2018.0,4961.0,028200,9236687.67325,282.0,4961.0,9.236687673250001,0.0005370972988907433,0.0,0.3803661616161616,low_density,-1,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.00020157226365652087,0.0,0.00020157226365652087,non-CBD,0
28300,2018,3.0,3.0,265,0,1,0.0,0.3333333333333333,0,0,0,0.0,-inf,283.0,283.0,2018.0,6535.0,028300,7244757.49342,283.0,6535.0,7.24475749342,0.0009020315733046093,0.0,0.7367424242424242,mid_density,1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0001530221882172915,0.0001530221882172915,0.0,non-CBD,0
28500,2018,5.0,5.0,266,5,1,1.0,0.2,0,0,0,0.0,1.6094379124341003,285.0,285.0,2018.0,2489.0,028500,2974301.46228,285.0,2489.0,2.97430146228,0.0008368351465261412,0.0,0.6818181818181818,mid_density,-4,-0.8,0.2,-1.0,0.4,-0.2,0.2,0.8,-0.0016070711128967456,0.0004017677782241864,0.002008838891120932,non-CBD,0
28600,2018,4.0,4.0,267,1,1,0.25,0.25,0,0,0,0.0,0.0,286.0,286.0,2018.0,6653.0,028600,7734766.77493,286.0,6653.0,7.734766774930001,0.0008601422891720235,0.0,0.7007575757575758,mid_density,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.00015030813166992335,0.00015030813166992335,non-CBD,0
28700,2018,1.0,1.0,268,1,1,1.0,1.0,0,0,0,0.0,0.0,287.0,287.0,2018.0,2813.0,028700,3632561.19689,287.0,2813.0,3.63256119689,0.000774384751565462,0.0,0.6287878787878788,mid_density,0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00035549235691432633,0.00035549235691432633,non-CBD,0
28800,2018,1.0,1.0,269,1,2,1.0,2.0,0,0,0,0.6931471805599453,0.0,288.0,288.0,2018.0,4531.0,028800,4880696.18158,288.0,4531.0,4.880696181579999,0.0009283511678313903,0.0,0.76010101010101,mid_density,1,1.0,-1.0,2.0,1.0,1.0,2.0,-1.0,0.00022070183182520416,0.0004414036636504083,0.00022070183182520416,non-CBD,0
28901,2018,3.0,3.0,270,4,1,1.3333333333333333,0.3333333333333333,0,0,0,0.0,1.3862943611198906,289.01,289.01,2018.0,4574.0,028901,6428284.34316,289.01,4574.0,6.42828434316,0.0007115428870017167,0.0,0.5798611111111112,mid_density,-3,-1.0,0.0,-1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,-0.0006558810668998689,0.00021862702229995628,0.0008745080891998251,non-CBD,0
29000,2018,1.0,1.0,272,0,0,0.0,0.0,0,0,0,-inf,-inf,290.0,290.0,2018.0,8005.0,029000,9035913.32085,290.0,8005.0,9.03591332085,0.0008859093392948769,0.0,0.7190656565656566,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
29100,2018,17.0,17.0,273,5,3,0.29411764705882354,0.17647058823529413,0,0,0,1.0986122886681098,1.6094379124341003,291.0,291.0,2018.0,5048.0,029100,14287233.2878,291.0,5048.0,14.2872332878,0.00035332243117430816,0.0,0.21811868686868688,low_density,-2,-0.11764705882352941,-0.11764705882352941,0.0,0.29411764705882354,-0.11764705882352941,0.4117647058823529,-0.11764705882352938,-0.0003961965134706815,0.0005942947702060222,0.0009904912836767037,non-CBD,0
29300,2018,5.0,5.0,275,3,4,0.6,0.8,0,0,0,1.3862943611198906,1.0986122886681098,293.0,293.0,2018.0,2947.0,029300,7379617.51023,293.0,2947.0,7.37961751023,0.00039934319033672395,0.0,0.2547348484848485,low_density,1,0.2,-0.4,0.6000000000000001,0.4,0.4,0.8,-0.20000000000000007,0.00033932813030200206,0.0013573125212080082,0.0010179843909060061,non-CBD,0
29400,2018,3.0,3.0,276,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,294.0,294.0,2018.0,3773.0,029400,6971730.36149,294.0,3773.0,6.97173036149,0.0005411855887085159,0.0,0.38446969696969696,low_density,-1,-0.3333333333333333,0.0,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-0.3333333333333333,-0.00026504108136761196,0.0,0.00026504108136761196,non-CBD,0
29800,2018,1.0,1.0,277,1,0,1.0,0.0,0,0,0,-inf,0.0,298.0,298.0,2018.0,4662.0,029800,6995382.12775,298.0,4662.0,6.99538212775,0.0006664396475935603,0.0,0.5280934343434344,mid_density,-1,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.0002145002145002145,0.0,0.0002145002145002145,non-CBD,0
29900,2018,1.0,1.0,278,0,0,0.0,0.0,0,0,0,-inf,-inf,299.0,299.0,2018.0,4136.0,029900,6366781.50164,299.0,4136.0,6.36678150164,0.0006496217906857051,0.0,0.5059974747474747,mid_density,0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,non-CBD,0
30000,2018,4.0,4.0,279,1,1,0.25,0.25,0,0,0,0.0,0.0,300.0,300.0,2018.0,6748.0,030000,9804098.41092,300.0,6748.0,9.80409841092,0.0006882835847999999,0.0,0.555239898989899,mid_density,0,0.0,0.5,-0.5,1.0,-0.75,0.5,-0.25,0.0,0.00014819205690574984,0.00014819205690574984,non-CBD,0
30200,2018,5.0,5.0,281,0,1,0.0,0.2,0,0,0,0.0,-inf,302.0,302.0,2018.0,8906.0,030200,9705454.2713,302.0,8906.0,9.705454271299999,0.0009176283511361168,0.0,0.7528409090909091,mid_density,1,0.2,-0.8,1.0,0.0,0.2,0.8,-0.8,0.00011228385358185493,0.00011228385358185493,0.0,non-CBD,0
30501,2018,3.0,3.0,282,1,0,0.3333333333333333,0.0,0,0,0,-inf,0.0,305.01,305.01,2018.0,5774.0,030501,4062074.63137,305.01,5774.0,4.06207463137,0.0014214411412851432,0.0,0.9517045454545454,high_density,-1,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.00017319016279875303,0.0,0.00017319016279875303,non-CBD,1
30502,2018,1.0,1.0,283,1,0,1.0,0.0,0,0,0,-inf,0.0,305.02,305.02,2018.0,7059.0,030502,7524320.15494,305.02,7059.0,7.52432015494,0.0009381578474389477,0.0,0.7698863636363636,mid_density,-1,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-0.00014166312508853945,0.0,0.00014166312508853945,non-CBD,0
30600,2018,3.0,3.0,284,1,1,0.3333333333333333,0.3333333333333333,0,0,0,0.0,0.0,306.0,306.0,2018.0,7489.0,030600,10867753.9658,306.0,7489.0,10.8677539658,0.0006891028287507535,0.0,0.5565025252525253,mid_density,0,0.0,0.3333333333333333,-0.3333333333333333,1.0,-0.6666666666666667,0.6666666666666666,-0.3333333333333333,0.0,0.00013352917612498332,0.00013352917612498332,non-CBD,0
30700,2018,10.0,10.0,285,0,3,0.0,0.3,0,0,0,1.0986122886681098,-inf,307.0,307.0,2018.0,4257.0,030700,7076488.58899,307.0,4257.0,7.07648858899,0.0006015695420781545,0.0,0.4479166666666667,low_density,3,0.3,-0.4,0.7,0.0,0.3,0.4,-0.4,0.0007047216349541931,0.0007047216349541931,0.0,non-CBD,0
30800,2018,1.0,1.0,286,1,2,1.0,2.0,0,0,0,0.6931471805599453,0.0,308.0,308.0,2018.0,5365.0,030800,8564915.46871,308.0,5365.0,8.56491546871,0.0006263926386197068,0.0,0.47474747474747475,low_density,1,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0001863932898415657,0.0003727865796831314,0.0001863932898415657,non-CBD,0
30900,2018,3.0,3.0,287,2,0,0.6666666666666666,0.0,0,0,0,-inf,0.6931471805599453,309.0,309.0,2018.0,4376.0,030900,6941459.17174,309.0,4376.0,6.94145917174,0.0006304150023406502,0.0,0.48042929292929293,low_density,-2,-0.6666666666666666,0.0,-0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,-0.0004570383912248629,0.0,0.0004570383912248629,non-CBD,0
31000,2018,7.0,7.0,288,1,2,0.14285714285714285,0.2857142857142857,0,0,0,0.6931471805599453,0.0,310.0,310.0,2018.0,7586.0,031000,11445952.1783,310.0,7586.0,11.4459521783,0.0006627670535250046,0.0,0.5243055555555556,mid_density,1,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0001318217769575534,0.0002636435539151068,0.0001318217769575534,non-CBD,0
31101,2018,1.0,1.0,289,1,0,1.0,0.0,0,0,0,-inf,0.0,311.01,311.01,2018.0,5457.0,031101,3763010.33256,311.01,5457.0,3.76301033256,0.0014501687526028047,0.0,0.9548611111111112,high_density,-1,-1.0,1.0,-2.0,2.0,-2.0,1.0,0.0,-0.0001832508704416346,0.0,0.0001832508704416346,non-CBD,1
31102,2018,2.0,2.0,290,0,1,0.0,0.5,0,0,0,0.0,-inf,311.02,311.02,2018.0,4469.0,031102,4285728.8477,311.02,4469.0,4.2857288477,0.0010427631235696013,0.0,0.8320707070707071,mid_density,1,0.5,-1.5,2.0,0.0,0.5,1.5,-1.5,0.00022376370552696352,0.00022376370552696352,0.0,non-CBD,0
31200,2018,4.0,4.0,291,0,0,0.0,0.0,0,0,0,-inf,-inf,312.0,312.0,2018.0,5590.0,031200,4626629.77765,312.0,5590.0,4.62662977765,0.0012082228898028069,0.0,0.9065656565656566,high_density,0,0.0,-0.25,0.25,0.0,0.0,0.25,-0.25,0.0,0.0,0.0,non-CBD,1
31300,2018,4.0,4.0,292,2,2,0.5,0.5,0,0,0,0.6931471805599453,0.6931471805599453,313.0,313.0,2018.0,7767.0,031300,7654590.5986,313.0,7767.0,7.6545905986000005,0.0010146852271133299,0.0,0.8175505050505051,mid_density,0,0.0,-0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.00025749967812540236,0.00025749967812540236,non-CBD,0
31401,2018,9.0,9.0,293,4,4,0.4444444444444444,0.4444444444444444,0,0,0,1.3862943611198906,1.3862943611198906,314.01,314.01,2018.0,7121.0,031401,6402813.60258,314.01,7121.0,6.402813602579999,0.0011121673129966814,0.0,0.8671085858585859,mid_density,0,0.0,-0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.8888888888888888,-0.4444444444444444,0.0,0.0005617188597107148,0.0005617188597107148,non-CBD,0
31402,2018,6.0,6.0,294,1,1,0.16666666666666666,0.16666666666666666,0,0,0,0.0,0.0,314.02,314.02,2018.0,5962.0,031402,6073490.07121,314.02,5962.0,6.07349007121,0.000981643162349356,0.0,0.797979797979798,mid_density,0,0.0,0.0,0.0,0.5,-0.33333333333333337,0.5,-0.33333333333333337,0.0,0.0001677289500167729,0.0001677289500167729,non-CBD,0
31501,2018,8.0,8.0,295,3,0,0.375,0.0,0,0,0,-inf,1.0986122886681098,315.01,315.01,2018.0,6774.0,031501,6320977.41406,315.01,6774.0,6.320977414060001,0.0010716697048991702,0.0,0.8469065656565656,mid_density,-3,-0.375,-0.125,-0.25,0.125,-0.125,0.25,0.125,-0.0004428697962798937,0.0,0.0004428697962798937,non-CBD,0
31502,2018,6.0,6.0,296,5,3,0.8333333333333334,0.5,0,0,0,1.0986122886681098,1.6094379124341003,315.02,315.02,2018.0,4461.0,031502,6221114.64946,315.02,4461.0,6.22111464946,0.000717074069738808,0.0,0.5868055555555556,mid_density,-2,-0.3333333333333333,-0.3333333333333333,0.0,0.5,0.0,0.8333333333333334,0.0,-0.0004483299708585519,0.0006724949562878278,0.0011208249271463797,non-CBD,0
31600,2018,11.0,11.0,297,2,3,0.18181818181818182,0.2727272727272727,0,0,0,1.0986122886681098,0.6931471805599453,316.0,316.0,2018.0,6067.0,031600,7685200.23384,316.0,6067.0,7.68520023384,0.0007894394180239274,0.0,0.6414141414141414,mid_density,1,0.09090909090909091,-0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.36363636363636365,-0.18181818181818182,0.00016482610845557937,0.0004944783253667381,0.00032965221691115873,non-CBD,0
31700,2018,4.0,4.0,298,2,2,0.5,0.5,0,0,0,0.6931471805599453,0.6931471805599453,317.0,317.0,2018.0,5577.0,031700,9489524.47089,317.0,5577.0,9.48952447089,0.0005877006816419481,0.0,0.43339646464646464,low_density,0,0.0,-0.25,0.25,0.75,-0.25,1.0,-0.5,0.0,0.00035861574323112785,0.00035861574323112785,non-CBD,0
31800,2018,3.0,3.0,299,0,0,0.0,0.0,0,0,0,-inf,-inf,318.0,318.0,2018.0,4224.0,031800,4996256.5214,318.0,4224.0,4.9962565214,0.000845432972047719,0.0,0.6903409090909091,mid_density,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,non-CBD,0
31900,2018,2.0,2.0,300,1,0,0.5,0.0,0,0,0,-inf,0.0,319.0,319.0,2018.0,5376.0,031900,8323171.48352,319.0,5376.0,8.32317148352,0.0006459076339643558,0.0,0.5,mid_density,-1,-0.5,0.0,-0.5,0.5,-0.5,0.5,0.0,-0.00018601190476190475,0.0,0.00018601190476190475,non-CBD,0
32100,2018,1.0,1.0,302,0,2,0.0,2.0,0,0,0,0.6931471805599453,-inf,321.0,321.0,2018.0,4538.0,032100,5947792.70715,321.0,4538.0,5.9477927071500005,0.00076297211813464,0.0,0.6205808080808081,mid_density,2,2.0,-2.0,4.0,1.0,1.0,3.0,-3.0,0.00044072278536800354,0.00044072278536800354,0.0,non-CBD,0
32300,2018,4.0,4.0,303,3,0,0.75,0.0,0,0,0,-inf,1.0986122886681098,323.0,323.0,2018.0,3505.0,032300,6455130.03772,323.0,3505.0,6.45513003772,0.000542978991828024,0.0,0.3854166666666667,low_density,-3,-0.75,0.25,-1.0,0.75,-0.75,0.5,0.25,-0.0008559201141226819,0.0,0.0008559201141226819,non-CBD,0
32500,2018,4.0,4.0,304,3,5,0.75,1.25,0,0,0,1.6094379124341003,1.0986122886681098,325.0,325.0,2018.0,6373.0,032500,9034155.38818,325.0,6373.0,9.03415538818,0.0007054339588112718,0.0,0.5741792929292929,mid_density,2,0.5,-0.5,1.0,0.25,1.0,0.75,0.0,0.00031382394476698575,0.0007845598619174643,0.00047073591715047857,non-CBD,0
32600,2018,12.0,12.0,305,1,2,0.08333333333333333,0.16666666666666666,0,0,0,0.6931471805599453,0.0,326.0,326.0,2018.0,7394.0,032600,8717250.17258,326.0,7394.0,8.71725017258,0.0008482032583231044,0.0,0.6919191919191919,mid_density,1,0.08333333333333333,-0.5833333333333334,0.6666666666666667,0.0,0.16666666666666666,0.5833333333333334,-0.5,0.0001352447930754666,0.0002704895861509332,0.0001352447930754666,non-CBD,0
