tract,year,New open,count,is_cbd,post_covid,DID,open_ln,tr_x,population,yr,TRACTCE10,SHAPE_AREA,tr_y,pop,density,post covid * density,density_rank,density_group
17701.0,2019,3,17.0,0,1,0,1.0986122886681098,17701.0,3203.0,2019.0,017701,2593912.10089,17701.0,3.203,1.2348143944048895,1.2348143944048895,0.08689839572192513,high_density
17701.0,2020,4,17.0,0,1,0,1.3862943611198906,17701.0,3515.0,2020.0,017701,2593912.10089,17701.0,3.515,1.3550960338224123,1.3550960338224123,0.06149732620320856,high_density
17701.0,2021,8,17.0,0,1,0,2.0794415416798357,17701.0,3203.0,2021.0,017701,2593912.10089,17701.0,3.203,1.2348143944048895,1.2348143944048895,0.08689839572192513,high_density
17702.0,2013,4,17.0,0,0,0,1.3862943611198906,17702.0,6171.0,2013.0,017702,5266839.18751,17702.0,6.171,1.171670480206452,0.0,0.11153552330022919,low_density
17702.0,2014,5,17.0,0,0,0,1.6094379124341003,17702.0,6371.0,2014.0,017702,5266839.18751,17702.0,6.371,1.2096439198501547,0.0,0.09778456837280367,high_density
17702.0,2015,7,17.0,0,0,0,1.9459101490553132,17702.0,5806.0,2015.0,017702,5266839.18751,17702.0,5.806,1.1023689528566942,0.0,0.1443850267379679,low_density
17702.0,2016,7,17.0,0,0,0,1.9459101490553132,17702.0,5441.0,2016.0,017702,5266839.18751,17702.0,5.441,1.0330674255069363,0.0,0.18258212375859434,low_density
17702.0,2017,5,17.0,0,0,0,1.6094379124341003,17702.0,5360.0,2017.0,017702,5266839.18751,17702.0,5.36,1.0176881824512367,0.0,0.1925133689839572,low_density
17702.0,2018,4,17.0,0,0,0,1.3862943611198906,17702.0,4980.0,2018.0,017702,5266839.18751,17702.0,4.98,0.9455386471282013,0.0,0.239877769289534,low_density
17702.0,2019,6,17.0,0,1,0,1.791759469228055,17702.0,5188.0,2019.0,017702,5266839.18751,17702.0,5.188,0.9850310243576523,0.9850310243576523,0.21218487394957983,low_density
17702.0,2020,6,17.0,0,1,0,1.791759469228055,17702.0,4705.0,2020.0,017702,5266839.18751,17702.0,4.705,0.8933251676181099,0.8933251676181099,0.2944996180290298,low_density
17702.0,2021,3,17.0,0,1,0,1.0986122886681098,17702.0,5188.0,2021.0,017702,5266839.18751,17702.0,5.188,0.9850310243576523,0.9850310243576523,0.21218487394957983,low_density
17800.0,2013,5,24.0,0,0,0,1.6094379124341003,17800.0,7100.0,2013.0,017800,7134748.51976,17800.0,7.1,0.9951296784093003,0.0,0.2055003819709702,low_density
17800.0,2014,6,24.0,0,0,0,1.791759469228055,17800.0,6775.0,2014.0,017800,7134748.51976,17800.0,6.775,0.9495779677778887,0.0,0.23644003055767762,low_density
17800.0,2015,4,24.0,0,0,0,1.3862943611198906,17800.0,5725.0,2015.0,017800,7134748.51976,17800.0,5.725,0.8024109026610203,0.0,0.3827349121466769,low_density
17800.0,2016,10,24.0,0,0,0,2.302585092994046,17800.0,6224.0,2016.0,017800,7134748.51976,17800.0,6.224,0.8723502983689416,0.0,0.3139801375095493,low_density
17800.0,2017,9,24.0,0,0,0,2.1972245773362196,17800.0,5728.0,2017.0,017800,7134748.51976,17800.0,5.728,0.8028313799899257,0.0,0.3819709702062643,low_density
17800.0,2018,5,24.0,0,0,0,1.6094379124341003,17800.0,5540.0,2018.0,017800,7134748.51976,17800.0,5.54,0.7764814673785245,0.0,0.40488922841864017,low_density
17800.0,2019,9,24.0,0,1,0,2.1972245773362196,17800.0,5862.0,2019.0,017800,7134748.51976,17800.0,5.862,0.8216127006810308,0.8216127006810308,0.36077158135981663,low_density
17800.0,2020,10,24.0,0,1,0,2.302585092994046,17800.0,6408.0,2020.0,017800,7134748.51976,17800.0,6.408,0.8981395745418024,0.8981395745418024,0.2887700534759358,low_density
17800.0,2021,3,24.0,0,1,0,1.0986122886681098,17800.0,5862.0,2021.0,017800,7134748.51976,17800.0,5.862,0.8216127006810308,0.8216127006810308,0.36077158135981663,low_density
17900.0,2013,4,20.0,0,0,0,1.3862943611198906,17900.0,6442.0,2013.0,017900,7685648.46278,17900.0,6.442,0.8381856171534866,0.0,0.3449197860962567,low_density
17900.0,2014,4,20.0,0,0,0,1.3862943611198906,17900.0,7236.0,2014.0,017900,7685648.46278,17900.0,7.236,0.9414950521146584,0.0,0.24369747899159663,low_density
17900.0,2015,8,20.0,0,0,0,2.0794415416798357,17900.0,6885.0,2015.0,017900,7685648.46278,17900.0,6.885,0.895825516004619,0.0,0.2922077922077922,low_density
17900.0,2016,1,20.0,0,0,0,0.0,17900.0,7283.0,2016.0,017900,7685648.46278,17900.0,7.283,0.947610346123695,0.0,0.23758594346829642,low_density
17900.0,2017,3,20.0,0,0,0,1.0986122886681098,17900.0,6382.0,2017.0,017900,7685648.46278,17900.0,6.382,0.8303788588440782,0.0,0.35294117647058826,low_density
17900.0,2018,4,20.0,0,0,0,1.3862943611198906,17900.0,6834.0,2018.0,017900,7685648.46278,17900.0,6.834,0.8891897714416218,0.0,0.2987012987012987,low_density
17900.0,2019,1,20.0,0,1,0,0.0,17900.0,6279.0,2019.0,017900,7685648.46278,17900.0,6.279,0.8169772570795937,0.8169772570795937,0.3665011459129106,low_density
17900.0,2021,3,20.0,0,1,0,1.0986122886681098,17900.0,6279.0,2021.0,017900,7685648.46278,17900.0,6.279,0.8169772570795937,0.8169772570795937,0.3665011459129106,low_density
18001.0,2013,1,5.0,0,0,0,0.0,18001.0,2610.0,2013.0,018001,4169687.15337,18001.0,2.61,0.6259462410484588,0.0,0.5702826585179527,mid_density
18001.0,2014,2,5.0,0,0,0,0.6931471805599453,18001.0,2372.0,2014.0,018001,4169687.15337,18001.0,2.372,0.5688676183015112,0.0,0.6333078686019863,mid_density
18001.0,2015,3,5.0,0,0,0,1.0986122886681098,18001.0,2567.0,2015.0,018001,4169687.15337,18001.0,2.567,0.6156337167706489,0.0,0.5836516424751719,mid_density
18001.0,2017,1,5.0,0,0,0,0.0,18001.0,3027.0,2017.0,018001,4169687.15337,18001.0,3.027,0.7259537439286149,0.0,0.4484339190221543,low_density
18001.0,2018,2,5.0,0,0,0,0.6931471805599453,18001.0,2627.0,2018.0,018001,4169687.15337,18001.0,2.627,0.6300232855303837,0.0,0.5653170359052712,mid_density
18001.0,2019,2,5.0,0,1,0,0.6931471805599453,18001.0,3253.0,2019.0,018001,4169687.15337,18001.0,3.253,0.7801544529236155,0.7801544529236155,0.4012605042016807,low_density
18001.0,2020,4,5.0,0,1,0,1.3862943611198906,18001.0,2358.0,2020.0,018001,4169687.15337,18001.0,2.358,0.5655100522575731,0.5655100522575731,0.6382734912146677,mid_density
18001.0,2021,1,5.0,0,1,0,0.0,18001.0,3253.0,2021.0,018001,4169687.15337,18001.0,3.253,0.7801544529236155,0.7801544529236155,0.4012605042016807,low_density
18002.0,2013,5,19.0,0,0,0,1.6094379124341003,18002.0,5341.0,2013.0,018002,4733735.5401,18002.0,5.341,1.128284407685177,0.0,0.13139801375095492,low_density
18002.0,2014,3,19.0,0,0,0,1.0986122886681098,18002.0,5502.0,2014.0,018002,4733735.5401,18002.0,5.502,1.16229560215013,0.0,0.11459129106187929,low_density
18002.0,2015,6,19.0,0,0,0,1.791759469228055,18002.0,5430.0,2015.0,018002,4733735.5401,18002.0,5.43,1.147085626985679,0.0,0.12223071046600459,low_density
18002.0,2016,6,19.0,0,0,0,1.791759469228055,18002.0,5740.0,2016.0,018002,4733735.5401,18002.0,5.74,1.212573020054843,0.0,0.09702062643239114,high_density
18002.0,2017,3,19.0,0,0,0,1.0986122886681098,18002.0,6036.0,2017.0,018002,4733735.5401,18002.0,6.036,1.2751029179531415,0.0,0.07754010695187166,high_density
18002.0,2018,3,19.0,0,0,0,1.0986122886681098,18002.0,6017.0,2018.0,018002,4733735.5401,18002.0,6.017,1.271089174506967,0.0,0.07868601986249045,high_density
18002.0,2019,2,19.0,0,1,0,0.6931471805599453,18002.0,6038.0,2019.0,018002,4733735.5401,18002.0,6.038,1.275525417263265,1.275525417263265,0.07696715049656226,high_density
18002.0,2020,4,19.0,0,1,0,1.3862943611198906,18002.0,6276.0,2020.0,018002,4733735.5401,18002.0,6.276,1.325802835167978,1.325802835167978,0.06493506493506493,high_density
18002.0,2021,2,19.0,0,1,0,0.6931471805599453,18002.0,6038.0,2021.0,018002,4733735.5401,18002.0,6.038,1.275525417263265,1.275525417263265,0.07696715049656226,high_density
18300.0,2013,4,18.0,0,0,0,1.3862943611198906,18300.0,4086.0,2013.0,018300,20914593.4749,18300.0,4.086,0.1953659775842015,0.0,0.9392666157372039,low_density
18300.0,2014,1,18.0,0,0,0,0.0,18300.0,3792.0,2014.0,018300,20914593.4749,18300.0,3.792,0.18130880739091826,0.0,0.944996180290298,low_density
18300.0,2015,5,18.0,0,0,0,1.6094379124341003,18300.0,3818.0,2015.0,018300,20914593.4749,18300.0,3.818,0.1825519584964467,0.0,0.9442322383498855,low_density
18300.0,2017,3,18.0,0,0,0,1.0986122886681098,18300.0,3985.0,2017.0,018300,20914593.4749,18300.0,3.985,0.19053681367426406,0.0,0.9419404125286478,low_density
18300.0,2018,9,18.0,0,0,0,2.1972245773362196,18300.0,4175.0,2018.0,018300,20914593.4749,18300.0,4.175,0.19962137944543348,0.0,0.9369747899159664,low_density
18300.0,2019,4,18.0,0,1,0,1.3862943611198906,18300.0,4005.0,2019.0,018300,20914593.4749,18300.0,4.005,0.19149308375543977,0.19149308375543977,0.9409854851031322,low_density
18300.0,2020,5,18.0,0,1,0,1.6094379124341003,18300.0,4092.0,2020.0,018300,20914593.4749,18300.0,4.092,0.1956528586085542,0.1956528586085542,0.9381207028265852,low_density
18300.0,2021,3,18.0,0,1,0,1.0986122886681098,18300.0,4005.0,2021.0,018300,20914593.4749,18300.0,4.005,0.19149308375543977,0.19149308375543977,0.9409854851031322,low_density
18400.0,2017,6,6.0,0,0,0,1.791759469228055,18400.0,2241.0,2017.0,018400,24099629.7236,18400.0,2.241,0.09298898056535118,0.0,0.9858670741023682,low_density
18400.0,2019,4,6.0,0,1,0,1.3862943611198906,18400.0,2242.0,2019.0,018400,24099629.7236,18400.0,2.242,0.09303047497881184,0.09303047497881184,0.9852941176470589,low_density
18400.0,2020,2,6.0,0,1,0,0.6931471805599453,18400.0,2377.0,2020.0,018400,24099629.7236,18400.0,2.377,0.09863222079600167,0.09863222079600167,0.9835752482811306,low_density
18400.0,2021,2,6.0,0,1,0,0.6931471805599453,18400.0,2242.0,2021.0,018400,24099629.7236,18400.0,2.242,0.09303047497881184,0.09303047497881184,0.9852941176470589,low_density
18801.0,2013,1,11.0,0,0,0,0.0,,,,,,,,,,,low_density
18801.0,2015,5,11.0,0,0,0,1.6094379124341003,,,,,,,,,,,low_density
18801.0,2016,3,11.0,0,0,0,1.0986122886681098,,,,,,,,,,,low_density
18801.0,2017,1,11.0,0,0,0,0.0,,,,,,,,,,,low_density
18801.0,2018,5,11.0,0,0,0,1.6094379124341003,,,,,,,,,,,low_density
18801.0,2019,2,11.0,0,1,0,0.6931471805599453,,,,,,,,,,,low_density
18801.0,2020,5,11.0,0,1,0,1.6094379124341003,18801.0,3972.0,2020.0,,,,3.972,,,,low_density
18801.0,2021,3,11.0,0,1,0,1.0986122886681098,,,,,,,,,,,low_density
18802.0,2013,2,14.0,0,0,0,0.6931471805599453,,,,,,,,,,,low_density
18802.0,2014,2,14.0,0,0,0,0.6931471805599453,,,,,,,,,,,low_density
18802.0,2015,4,14.0,0,0,0,1.3862943611198906,,,,,,,,,,,low_density
18802.0,2016,3,14.0,0,0,0,1.0986122886681098,,,,,,,,,,,low_density
18802.0,2017,5,14.0,0,0,0,1.6094379124341003,,,,,,,,,,,low_density
18802.0,2018,3,14.0,0,0,0,1.0986122886681098,,,,,,,,,,,low_density
18802.0,2019,2,14.0,0,1,0,0.6931471805599453,,,,,,,,,,,low_density
18802.0,2020,1,14.0,0,1,0,0.0,18802.0,4884.0,2020.0,,,,4.884,,,,low_density
18802.0,2021,5,14.0,0,1,0,1.6094379124341003,,,,,,,,,,,low_density
19000.0,2013,2,25.0,0,0,0,0.6931471805599453,19000.0,8032.0,2013.0,019000,8516294.31877,19000.0,8.032,0.943133210215315,0.0,0.24216959511077157,low_density
19000.0,2014,3,25.0,0,0,0,1.0986122886681098,19000.0,7996.0,2014.0,019000,8516294.31877,19000.0,7.996,0.9389060195320791,0.0,0.2452253628724217,low_density
19000.0,2015,8,25.0,0,0,0,2.0794415416798357,19000.0,7949.0,2015.0,019000,8516294.31877,19000.0,7.949,0.9333871872511876,0.0,0.2509549274255157,low_density
19000.0,2016,7,25.0,0,0,0,1.9459101490553132,19000.0,8371.0,2016.0,019000,8516294.31877,19000.0,8.371,0.9829392558157871,0.0,0.21428571428571427,low_density
19000.0,2017,4,25.0,0,0,0,1.3862943611198906,19000.0,8220.0,2017.0,019000,8516294.31877,19000.0,8.22,0.9652085393388806,0.0,0.2257448433919022,low_density
19000.0,2018,13,25.0,0,0,0,2.5649493574615367,19000.0,7772.0,2018.0,019000,8516294.31877,19000.0,7.772,0.9126034997252774,0.0,0.2711993888464477,low_density
19000.0,2019,1,25.0,0,1,0,0.0,19000.0,7750.0,2019.0,019000,8516294.31877,19000.0,7.75,0.9100202165299666,0.9100202165299666,0.2744461420932009,low_density
19000.0,2020,5,25.0,0,1,0,1.6094379124341003,19000.0,7913.0,2020.0,019000,8516294.31877,19000.0,7.913,0.9291599965679517,0.9291599965679517,0.25515660809778457,low_density
19000.0,2021,3,25.0,0,1,0,1.0986122886681098,19000.0,7750.0,2021.0,019000,8516294.31877,19000.0,7.75,0.9100202165299666,0.9100202165299666,0.2744461420932009,low_density
19100.0,2014,3,18.0,0,0,0,1.0986122886681098,19100.0,8397.0,2014.0,019100,15714151.9968,19100.0,8.397,0.5343590924734564,0.0,0.6745607333842628,mid_density
19100.0,2015,9,18.0,0,0,0,2.1972245773362196,19100.0,8440.0,2015.0,019100,15714151.9968,19100.0,8.44,0.5370954793945423,0.0,0.6715049656226126,mid_density
19100.0,2016,3,18.0,0,0,0,1.0986122886681098,19100.0,8857.0,2016.0,019100,15714151.9968,19100.0,8.857,0.5636320688385618,0.0,0.6405653170359052,mid_density
19100.0,2017,2,18.0,0,0,0,0.6931471805599453,19100.0,8712.0,2017.0,019100,15714151.9968,19100.0,8.712,0.5544047175930394,0.0,0.6512605042016807,mid_density
19100.0,2018,6,18.0,0,0,0,1.791759469228055,19100.0,8280.0,2018.0,019100,15714151.9968,19100.0,8.28,0.5269135745718969,0.0,0.6833460656990069,mid_density
19100.0,2019,3,18.0,0,1,0,1.0986122886681098,19100.0,8194.0,2019.0,019100,15714151.9968,19100.0,8.194,0.5214408007297251,0.5214408007297251,0.6904125286478228,mid_density
19100.0,2020,5,18.0,0,1,0,1.6094379124341003,19100.0,8167.0,2020.0,019100,15714151.9968,19100.0,8.167,0.5197226042909037,0.5197226042909037,0.692131398013751,mid_density
19100.0,2021,3,18.0,0,1,0,1.0986122886681098,19100.0,8194.0,2021.0,019100,15714151.9968,19100.0,8.194,0.5214408007297251,0.5214408007297251,0.6904125286478228,mid_density
19200.0,2014,5,27.0,0,0,0,1.6094379124341003,19200.0,9150.0,2014.0,019200,7070677.46952,19200.0,9.15,1.2940768461641,0.0,0.07257448433919023,high_density
19200.0,2015,9,27.0,0,0,0,2.1972245773362196,19200.0,9510.0,2015.0,019200,7070677.46952,19200.0,9.51,1.3449913450295727,0.0,0.06340718105423988,high_density
19200.0,2016,11,27.0,0,0,0,2.3978952727983707,19200.0,9019.0,2016.0,019200,7070677.46952,19200.0,9.019,1.2755496257436085,0.0,0.07639419404125286,high_density
19200.0,2017,8,27.0,0,0,0,2.0794415416798357,19200.0,8899.0,2017.0,019200,7070677.46952,19200.0,8.899,1.258578126121784,0.0,0.08021390374331551,high_density
19200.0,2018,9,27.0,0,0,0,2.1972245773362196,19200.0,8729.0,2018.0,019200,7070677.46952,19200.0,8.729,1.2345351683241998,0.0,0.08785332314744079,high_density
19200.0,2019,4,27.0,0,1,0,1.3862943611198906,19200.0,8721.0,2019.0,019200,7070677.46952,19200.0,8.721,1.2334037350160783,1.2334037350160783,0.08880825057295645,high_density
19200.0,2020,7,27.0,0,1,0,1.9459101490553132,19200.0,8652.0,2020.0,019200,7070677.46952,19200.0,8.652,1.2236451227335292,1.2236451227335292,0.09434682964094729,high_density
19200.0,2021,6,27.0,0,1,0,1.791759469228055,19200.0,8721.0,2021.0,019200,7070677.46952,19200.0,8.721,1.2334037350160783,1.2334037350160783,0.08880825057295645,high_density
19501.0,2013,2,24.0,0,0,0,0.6931471805599453,19501.0,4361.0,2013.0,019501,4239561.68103,19501.0,4.361,1.0286440741063818,0.0,0.1852559205500382,low_density
19501.0,2014,5,24.0,0,0,0,1.6094379124341003,19501.0,4554.0,2014.0,019501,4239561.68103,19501.0,4.554,1.0741676481266826,0.0,0.16004583651642476,low_density
19501.0,2015,5,24.0,0,0,0,1.6094379124341003,19501.0,4697.0,2015.0,019501,4239561.68103,19501.0,4.697,1.1078975501209989,0.0,0.14171122994652408,low_density
19501.0,2016,7,24.0,0,0,0,1.9459101490553132,19501.0,4437.0,2016.0,019501,4239561.68103,19501.0,4.437,1.0465704555858786,0.0,0.17494270435446907,low_density
19501.0,2017,4,24.0,0,0,0,1.3862943611198906,19501.0,4704.0,2017.0,019501,4239561.68103,19501.0,4.704,1.1095486642046366,0.0,0.14094728800611153,low_density
19501.0,2018,9,24.0,0,0,0,2.1972245773362196,19501.0,4438.0,2018.0,019501,4239561.68103,19501.0,4.438,1.0468063290263983,0.0,0.17456073338426278,low_density
19501.0,2019,3,24.0,0,1,0,1.0986122886681098,19501.0,4432.0,2019.0,019501,4239561.68103,19501.0,4.432,1.0453910883832802,1.0453910883832802,0.17627960275019097,low_density
19501.0,2020,4,24.0,0,1,0,1.3862943611198906,19501.0,4617.0,2020.0,019501,4239561.68103,19501.0,4.617,1.0890276748794234,1.0890276748794234,0.1520244461420932,low_density
19501.0,2021,5,24.0,0,1,0,1.6094379124341003,19501.0,4432.0,2021.0,019501,4239561.68103,19501.0,4.432,1.0453910883832802,1.0453910883832802,0.17627960275019097,low_density
19502.0,2013,3,14.0,0,0,0,1.0986122886681098,19502.0,3604.0,2013.0,019502,3985700.49898,19502.0,3.604,0.9042325184549911,0.0,0.28189457601222306,low_density
19502.0,2014,3,14.0,0,0,0,1.0986122886681098,19502.0,3767.0,2014.0,019502,3985700.49898,19502.0,3.767,0.9451287172641374,0.0,0.24064171122994651,low_density
19502.0,2015,3,14.0,0,0,0,1.0986122886681098,19502.0,3266.0,2015.0,019502,3985700.49898,19502.0,3.266,0.8194293577341845,0.0,0.3647822765469824,low_density
19502.0,2016,3,14.0,0,0,0,1.0986122886681098,19502.0,3649.0,2016.0,019502,3985700.49898,19502.0,3.649,0.915522880089418,0.0,0.2677616501145913,low_density
19502.0,2017,2,14.0,0,0,0,0.6931471805599453,19502.0,3529.0,2017.0,019502,3985700.49898,19502.0,3.529,0.8854152490642795,0.0,0.30443086325439267,low_density
19502.0,2018,5,14.0,0,0,0,1.6094379124341003,19502.0,3940.0,2018.0,019502,3985700.49898,19502.0,3.94,0.9885338853253787,0.0,0.2108479755538579,low_density
19502.0,2019,3,14.0,0,1,0,1.0986122886681098,19502.0,3732.0,2019.0,019502,3985700.49898,19502.0,3.732,0.9363473248818054,0.9363473248818054,0.2482811306340718,low_density
19502.0,2020,1,14.0,0,1,0,0.0,19502.0,3955.0,2020.0,019502,3985700.49898,19502.0,3.955,0.9922973392035209,0.9922973392035209,0.2077922077922078,low_density
19700.0,2013,7,27.0,0,0,0,1.9459101490553132,19700.0,6570.0,2013.0,019700,4848186.03207,19700.0,6.57,1.3551460188492082,0.0,0.061115355233002294,high_density
19700.0,2014,9,27.0,0,0,0,2.1972245773362196,19700.0,6905.0,2014.0,019700,4848186.03207,19700.0,6.905,1.4242440274206671,0.0,0.0492742551566081,high_density
19700.0,2015,6,27.0,0,0,0,1.791759469228055,19700.0,7096.0,2015.0,019700,4848186.03207,19700.0,7.096,1.4636402054420063,0.0,0.04201680672268908,high_density
19700.0,2016,5,27.0,0,0,0,1.6094379124341003,19700.0,6843.0,2016.0,019700,4848186.03207,19700.0,6.843,1.4114557392671434,0.0,0.05194805194805195,high_density
19700.0,2017,3,27.0,0,0,0,1.0986122886681098,19700.0,7057.0,2017.0,019700,4848186.03207,19700.0,7.057,1.4555959596680157,0.0,0.045454545454545456,high_density
19700.0,2018,8,27.0,0,0,0,2.0794415416798357,19700.0,7034.0,2018.0,019700,4848186.03207,19700.0,7.034,1.4508519172884826,0.0,0.04660045836516425,high_density
19700.0,2019,6,27.0,0,1,0,1.791759469228055,19700.0,7064.0,2019.0,019700,4848186.03207,19700.0,7.064,1.457039798653091,1.457039798653091,0.0444996180290298,high_density
19700.0,2020,2,27.0,0,1,0,0.6931471805599453,19700.0,6778.0,2020.0,019700,4848186.03207,19700.0,6.778,1.398048662977159,1.398048662977159,0.05538579067990833,high_density
19700.0,2021,6,27.0,0,1,0,1.791759469228055,19700.0,7064.0,2021.0,019700,4848186.03207,19700.0,7.064,1.457039798653091,1.457039798653091,0.0444996180290298,high_density
19800.0,2013,4,29.0,0,0,0,1.3862943611198906,19800.0,6615.0,2013.0,019800,5824099.03817,19800.0,6.615,1.1357979932426614,0.0,0.12681436210847977,low_density
19800.0,2014,6,29.0,0,0,0,1.791759469228055,19800.0,6577.0,2014.0,019800,5824099.03817,19800.0,6.577,1.129273378920179,0.0,0.12987012987012986,low_density
19800.0,2015,7,29.0,0,0,0,1.9459101490553132,19800.0,6992.0,2015.0,019800,5824099.03817,19800.0,6.992,1.2005290353367633,0.0,0.10198624904507257,low_density
19800.0,2016,8,29.0,0,0,0,2.0794415416798357,19800.0,6970.0,2016.0,019800,5824099.03817,19800.0,6.97,1.1967516270447998,0.0,0.10236822001527884,low_density
19800.0,2017,5,29.0,0,0,0,1.6094379124341003,19800.0,6595.0,2017.0,019800,5824099.03817,19800.0,6.595,1.1323639857045127,0.0,0.12796027501909854,low_density
19800.0,2018,11,29.0,0,0,0,2.3978952727983707,19800.0,6561.0,2018.0,019800,5824099.03817,19800.0,6.561,1.12652617288966,0.0,0.13216195569136746,low_density
19800.0,2019,7,29.0,0,1,0,1.9459101490553132,19800.0,6878.0,2019.0,019800,5824099.03817,19800.0,6.878,1.180955192369316,1.180955192369316,0.10790679908326967,low_density
19800.0,2020,2,29.0,0,1,0,0.6931471805599453,19800.0,6631.0,2020.0,019800,5824099.03817,19800.0,6.631,1.1385451992731803,1.1385451992731803,0.12566844919786097,low_density
19800.0,2021,4,29.0,0,1,0,1.3862943611198906,19800.0,6878.0,2021.0,019800,5824099.03817,19800.0,6.878,1.180955192369316,1.180955192369316,0.10790679908326967,low_density
19900.0,2013,3,19.0,0,0,0,1.0986122886681098,19900.0,4466.0,2013.0,019900,7124982.53717,19900.0,4.466,0.6268085538036796,0.0,0.5687547746371275,mid_density
19900.0,2014,3,19.0,0,0,0,1.0986122886681098,19900.0,4886.0,2014.0,019900,7124982.53717,19900.0,4.886,0.6857560667005774,0.0,0.49083269671504964,low_density
19900.0,2015,5,19.0,0,0,0,1.6094379124341003,19900.0,4411.0,2015.0,019900,7124982.53717,19900.0,4.411,0.6190892366386097,0.0,0.5805958747135218,mid_density
19900.0,2016,4,19.0,0,0,0,1.3862943611198906,19900.0,4080.0,2016.0,019900,7124982.53717,19900.0,4.08,0.5726329824270069,0.0,0.6298701298701299,mid_density
19900.0,2017,7,19.0,0,0,0,1.9459101490553132,19900.0,4079.0,2017.0,019900,7124982.53717,19900.0,4.079,0.5724926312058238,0.0,0.6302521008403361,mid_density
19900.0,2018,4,19.0,0,0,0,1.3862943611198906,19900.0,4423.0,2018.0,019900,7124982.53717,19900.0,4.423,0.6207734512928068,0.0,0.5771581359816654,mid_density
19900.0,2019,5,19.0,0,1,0,1.6094379124341003,19900.0,4498.0,2019.0,019900,7124982.53717,19900.0,4.498,0.6312997928815385,0.6312997928815385,0.562070282658518,mid_density
19900.0,2021,5,19.0,0,1,0,1.6094379124341003,19900.0,4498.0,2021.0,019900,7124982.53717,19900.0,4.498,0.6312997928815385,0.6312997928815385,0.562070282658518,mid_density
20000.0,2013,2,12.0,0,0,0,0.6931471805599453,20000.0,1353.0,2013.0,020000,3408503.21438,20000.0,1.353,0.39694843011791264,0.0,0.7937356760886173,mid_density
20000.0,2014,2,12.0,0,0,0,0.6931471805599453,20000.0,1276.0,2014.0,020000,3408503.21438,20000.0,1.276,0.37435786905429164,0.0,0.8101604278074866,mid_density
20000.0,2015,4,12.0,0,0,0,1.3862943611198906,20000.0,1273.0,2015.0,020000,3408503.21438,20000.0,1.273,0.37347771732454016,0.0,0.8109243697478992,mid_density
20000.0,2017,1,12.0,0,0,0,0.0,20000.0,1278.0,2017.0,020000,3408503.21438,20000.0,1.278,0.37494463687412594,0.0,0.8090145148968678,mid_density
20000.0,2018,6,12.0,0,0,0,1.791759469228055,20000.0,1396.0,2018.0,020000,3408503.21438,20000.0,1.396,0.4095639382443504,0.0,0.7845683728036669,mid_density
20000.0,2019,6,12.0,0,1,0,1.791759469228055,20000.0,1320.0,2019.0,020000,3408503.21438,20000.0,1.32,0.3872667610906465,0.3872667610906465,0.7994652406417112,mid_density
20101.0,2013,3,12.0,0,0,0,1.0986122886681098,20101.0,4182.0,2013.0,020101,5205038.8854,20101.0,4.182,0.8034522108433046,0.0,0.38158899923605805,low_density
20101.0,2014,2,12.0,0,0,0,0.6931471805599453,20101.0,3871.0,2014.0,020101,5205038.8854,20101.0,3.871,0.743702417067057,0.0,0.43086325439266615,low_density
20101.0,2015,1,12.0,0,0,0,0.0,20101.0,3908.0,2015.0,020101,5205038.8854,20101.0,3.908,0.7508109134327199,0.0,0.4247517188693659,low_density
20101.0,2016,2,12.0,0,0,0,0.6931471805599453,20101.0,4025.0,2016.0,020101,5205038.8854,20101.0,4.025,0.7732891316700863,0.0,0.40832696715049654,low_density
20101.0,2017,5,12.0,0,0,0,1.6094379124341003,20101.0,3706.0,2017.0,020101,5205038.8854,20101.0,3.706,0.7120023657066683,0.0,0.459511077158136,low_density
20101.0,2018,2,12.0,0,0,0,0.6931471805599453,20101.0,3829.0,2018.0,020101,5205038.8854,20101.0,3.829,0.7356333130844126,0.0,0.4385026737967914,low_density
20101.0,2019,1,12.0,0,1,0,0.0,20101.0,3552.0,2019.0,020101,5205038.8854,20101.0,3.552,0.6824156511036389,0.6824156511036389,0.4944614209320092,low_density
20101.0,2020,2,12.0,0,1,0,0.6931471805599453,20101.0,3196.0,2020.0,020101,5205038.8854,20101.0,3.196,0.614020388774558,0.614020388774558,0.5851795263559969,mid_density
20101.0,2021,2,12.0,0,1,0,0.6931471805599453,20101.0,3552.0,2021.0,020101,5205038.8854,20101.0,3.552,0.6824156511036389,0.6824156511036389,0.4944614209320092,low_density
20102.0,2013,3,15.0,0,0,0,1.0986122886681098,20102.0,3444.0,2013.0,020102,4016145.67259,20102.0,3.444,0.8575386155699315,0.0,0.326585179526356,low_density
20102.0,2014,4,15.0,0,0,0,1.3862943611198906,20102.0,3350.0,2014.0,020102,4016145.67259,20102.0,3.35,0.8341330900578602,0.0,0.3479755538579068,low_density
20102.0,2015,3,15.0,0,0,0,1.0986122886681098,20102.0,3259.0,2015.0,020102,4016145.67259,20102.0,3.259,0.8114745494025571,0.0,0.37318563789152026,low_density
20102.0,2016,9,15.0,0,0,0,2.1972245773362196,20102.0,3083.0,2016.0,020102,4016145.67259,20102.0,3.083,0.7676514378054874,0.0,0.41061879297173415,low_density
20102.0,2017,4,15.0,0,0,0,1.3862943611198906,20102.0,2805.0,2017.0,020102,4016145.67259,20102.0,2.805,0.6984308410782979,0.0,0.47288006111535524,low_density
