geoid,state,county,tract,block,lat,lng
421010387001029,42,101,038700,1029,40.0739084,-75.202924
421010379002011,42,101,037900,2011,39.9883251094,-75.1025135815
421010007013001,42,101,000701,3001,39.9508356,-75.1669007
421010274011008,42,101,027401,1008,40.0421203358,-75.1266098768
421010009012000,42,101,000901,2000,39.9486588,-75.162506
421010388003000,42,101,038800,3000,40.0586011,-75.1899463
421010004011011,42,101,000401,1011,39.9540135,-75.1766744
421010216001000,42,101,021600,1000,40.0423577624,-75.2264970168
421010008062001,42,101,000806,2001,39.9494912,-75.1673083
421010042022004,42,101,004202,2004,39.9166115,-75.154082
421010001021020,42,101,000102,1020,39.955023,-75.144037
421010013024000,42,101,001302,4000,39.9453778,-75.1800545
421010004041001,42,101,000404,1001,39.9529493,-75.1710235
421010024003000,42,101,002400,3000,39.9385067392,-75.1565579
421010039022017,42,101,003902,2017,39.914962,-75.1766207
421010085001006,42,101,008500,1006,39.9579535,-75.2242958
421010162002001,42,101,016200,2001,39.9848878,-75.1328971
421010142021013,42,101,014202,1013,39.9663242,-75.1389061
421010010011016,42,101,001001,1016,39.9422703,-75.1533299
421010241001005,42,101,024100,1005,40.0333871422,-75.1769684332
421019809015007,42,101,980901,5007,39.9085709,-75.2239311
421010001014014,42,101,000101,4014,39.9486327681,-75.1441173255
421010170003001,42,101,017000,3001,40.0078745,-75.1860145
421010010013007,42,101,001001,3007,39.9457770115,-75.1514391565
421010029001017,42,101,002900,1017,39.9260184,-75.1681975
421010163002020,42,101,016300,2020,39.9858806,-75.13607
421010137012003,42,101,013701,2003,39.9760595143,-75.1868677139
421010293001010,42,101,029300,1010,40.0149445,-75.0903154
421010122041000,42,101,012204,1000,40.004346,-75.21854
421010143001015,42,101,014300,1015,39.9664442,-75.130128
421010016001006,42,101,001600,1006,39.9418027,-75.1522351
421010088025000,42,101,008802,5000,39.9540268882,-75.2008754014
421010006001000,42,101,000600,1000,39.9500834,-75.1600675
421010136011008,42,101,013601,1008,39.9682249,-75.1769848
421010039011000,42,101,003901,1000,39.9260605603,-75.1694667918
421010040021000,42,101,004002,1000,39.9208815,-75.1635559
421010001023003,42,101,000102,3003,39.9536146,-75.144425
421010369021006,42,101,036902,1006,39.950492,-75.191199
421019809012002,42,101,980901,2002,39.8951784,-75.2279726
421010363031004,42,101,036303,1004,40.1037985,-74.9787206
421010366003018,42,101,036600,3018,39.9433022,-75.1416318
421010027021016,42,101,002702,1016,39.9249989,-75.151605
421010134012001,42,101,013401,2001,39.9671151,-75.1753414
421010106001007,42,101,010600,1007,39.9647145,-75.2095669
421010008062000,42,101,000806,2000,39.9489949,-75.1663033
421010353021000,42,101,035302,1000,40.080151,-74.994366
421010016001001,42,101,001600,1001,39.9413962161,-75.1483949795
421010203001004,42,101,020300,1004,40.0111947,-75.1510494
421010024002011,42,101,002400,2011,39.9334095,-75.1575444
421010346002003,42,101,034600,2003,40.0796573592,-75.0272364667
421010388002002,42,101,038800,2002,40.059513092,-75.1908340454
421010246003003,42,101,024600,3003,40.0377555,-75.1761754
421010141001026,42,101,014100,1026,39.9701516,-75.1488375
421010006001009,42,101,000600,1009,39.9488858,-75.159144
421010002003004,42,101,000200,3004,39.957109757,-75.1608705747
421010144003029,42,101,014400,3029,39.972267,-75.134571
421010144003033,42,101,014400,3033,39.9689697589,-75.1346291263
421010007013007,42,101,000701,3007,39.9498661,-75.1664629
421010329001004,42,101,032900,1004,40.0341788,-75.0250398
421010380001027,42,101,038000,1027,40.002488,-75.081327
421010215001013,42,101,021500,1013,40.0349157,-75.2346321
421010007013001,42,101,000701,3001,39.9508653,-75.1658994
421010005004003,42,101,000500,4003,39.9532839,-75.1552661
421010240002004,42,101,024000,2004,40.0309609,-75.1796304
421010214005003,42,101,021400,5003,40.0256009,-75.2234981
421010365012010,42,101,036501,2010,40.1239074,-75.014565
421010142012021,42,101,014201,2021,39.9655937,-75.1405714
421010005004005,42,101,000500,4005,39.952841,-75.157056
421010004032002,42,101,000403,2002,39.9530971,-75.1673521
421010133002007,42,101,013300,2007,39.9628456,-75.1631989
421010348032000,42,101,034803,2000,40.0678354,-75.0060166
421010001014013,42,101,000101,4013,39.9491526,-75.1441494
421010341004017,42,101,034100,4017,40.0758794,-75.085379
421010028023008,42,101,002802,3008,39.931496,-75.161266
421019800012007,42,101,980001,2007,39.9664883266,-75.1791696022
421010005004006,42,101,000500,4006,39.9529745,-75.1583757
421010142021013,42,101,014202,1013,39.9672731963,-75.1400004893
421010014003008,42,101,001400,3008,39.942,-75.166065
421010285001005,42,101,028500,1005,40.029653,-75.132293
421010007013008,42,101,000701,3008,39.9499339,-75.1681041
421010147002005,42,101,014700,2005,39.980651,-75.16287
421019809012002,42,101,980901,2002,39.895016,-75.229028
421010170001002,42,101,017000,1002,40.0073061816,-75.1896571599
421010004012000,42,101,000401,2000,39.9534197,-75.1746479
421010334004013,42,101,033400,4013,40.046695,-75.054709
421010305024009,42,101,030502,4009,40.0416423,-75.1058717
421010142012017,42,101,014201,2017,39.9672300847,-75.1409808273
421010005004008,42,101,000500,4008,39.9524726878,-75.1578589408
421010007011003,42,101,000701,1003,39.950797,-75.1703389
421019809011000,42,101,980901,1000,39.8840025672,-75.2481961274
421010143001020,42,101,014300,1020,39.9657490188,-75.132576531
421010011021001,42,101,001102,1001,39.9460343584,-75.1580579875
421019804001000,42,101,980400,1000,39.8782233525,-75.2459742349
421010334001003,42,101,033400,1003,40.0572052,-75.0471055
421010098012000,42,101,009801,2000,39.979253,-75.268775
421010014003001,42,101,001400,3001,39.9437809,-75.1681729
421010213001004,42,101,021300,1004,40.0340479,-75.2208998
421010004042003,42,101,000404,2003,39.9536085526,-75.171789386
421010004041004,42,101,000404,1004,39.9524016,-75.1704199
421010042023006,42,101,004202,3006,39.917589,-75.155919
421010009022007,42,101,000902,2007,39.9468869,-75.157476
421010291001006,42,101,029100,1006,40.0362104,-75.1086409
421019807012010,42,101,980701,2010,39.9026933398,-75.1566333002
421010115002005,42,101,011500,2005,39.9759847,-75.2537397
421010136011012,42,101,013601,1012,39.9675481,-75.1771733
421010001014001,42,101,000101,4001,39.9519038,-75.1452012
421010125025002,42,101,012502,5002,39.9607160127,-75.1701319521
421010008052000,42,101,000805,2000,39.9495062,-75.1691002
421010143002021,42,101,014300,2021,39.9672399,-75.134218
421010005001005,42,101,000500,1005,39.9532903753,-75.1610183611
421010357011007,42,101,035701,1007,40.104087,-75.0285085
421010027012013,42,101,002701,2013,39.9288513959,-75.1521847471
421010346001000,42,101,034600,1000,40.077368,-75.023674
421010024004000,42,101,002400,4000,39.936529,-75.155448
421010341004008,42,101,034100,4008,40.076945,-75.0830393
421010349002000,42,101,034900,2000,40.0481891,-75.0126365
421010098012000,42,101,009801,2000,39.9794563,-75.2688406
421010367002013,42,101,036700,2013,39.9616584,-75.1476835428
421010010013007,42,101,001001,3007,39.94573,-75.150099
421010013022007,42,101,001302,2007,39.9419768,-75.1808491
421010133001016,42,101,013300,1016,39.968118407,-75.1623112238
421010314022004,42,101,031402,2004,40.0413621,-75.0643869
421010024003001,42,101,002400,3001,39.9388854,-75.1576044
421010067002003,42,101,006700,2003,39.9246525,-75.2286375
421010134012001,42,101,013401,2001,39.9671423,-75.1745777
421010004032003,42,101,000403,2003,39.9515833509,-75.1680058117
421010008052005,42,101,000805,2005,39.9476882,-75.1693813
421010288001029,42,101,028800,1029,40.0220092,-75.1261474
421010315012020,42,101,031501,2020,40.0363634,-75.0423024
421010005003006,42,101,000500,3006,39.9504182,-75.1585467
421010002001011,42,101,000200,1011,39.954605,-75.156209
421010015002001,42,101,001500,2001,39.9426470869,-75.1575208479
421010366001025,42,101,036600,1025,39.932169,-75.1445882
421010306004005,42,101,030600,4005,40.0499552,-75.0949117
421010142021014,42,101,014202,1014,39.96414,-75.1405144
421010014003000,42,101,001400,3000,39.9435634,-75.1660525
421010147002000,42,101,014700,2000,39.9791553507,-75.1580804849
421010288001025,42,101,028800,1025,40.0228625,-75.1242773
421010367001002,42,101,036700,1002,39.9615077,-75.1450865
421010142021013,42,101,014202,1013,39.9667352,-75.1401308
421010040022007,42,101,004002,2007,39.9163832,-75.1667587
421010293001010,42,101,029300,1010,40.0149445,-75.0903154
421010125021002,42,101,012502,1002,39.9620251,-75.1722359
421010369026013,42,101,036902,6013,39.952458,-75.183692
421010001021021,42,101,000102,1021,39.9557476,-75.144334
421010136024003,42,101,013602,4003,39.9699835,-75.1762476
421010021002001,42,101,002100,2001,39.938708,-75.175651
421010010022006,42,101,001002,2006,39.9443112761,-75.149967231
421010367003002,42,101,036700,3002,39.964138,-75.140706
421010013011002,42,101,001301,1002,39.941054,-75.1796408
421010013024000,42,101,001302,4000,39.945047,-75.1803019
421010348013002,42,101,034801,3002,40.0507365264,-75.0126888021
421010115003009,42,101,011500,3009,39.9772005,-75.2512904
421010020002000,42,101,002000,2000,39.9396284,-75.1866396
421019809031003,42,101,980903,1003,39.9342093252,-75.2018901365
421010006002001,42,101,000600,2001,39.9496785559,-75.1548227944
421010016001000,42,101,001600,1000,39.9409074,-75.1477406
421010015002010,42,101,001500,2010,39.9434409,-75.1651689
421010016001021,42,101,001600,1021,39.9392953,-75.1495102
421010029001013,42,101,002900,1013,39.9275704,-75.1686517
421010205001014,42,101,020500,1014,40.0139965,-75.1585169
421010156001015,42,101,015600,1015,39.9773029,-75.1436018
421010005004009,42,101,000500,4009,39.9516327,-75.1557451
421010006001000,42,101,000600,1000,39.950037,-75.1589387
421010184002023,42,101,018400,2023,40.0000719,-75.0657249
421010029002003,42,101,002900,2003,39.930595,-75.168127
421010369012000,42,101,036901,2000,39.9484334685,-75.2014280432
421010011021008,42,101,001102,1008,39.9447177,-75.1596677
421010216002003,42,101,021600,2003,40.0443328,-75.2306267
421010007021000,42,101,000702,1000,39.951890375,-75.1738043
421010348031004,42,101,034803,1004,40.060202,-74.997896
421010005003004,42,101,000500,3004,39.9516488,-75.1591482
421010382001016,42,101,038200,1016,39.9934214249,-75.0978934765
421010144001013,42,101,014400,1013,39.9703256,-75.1440831
421010390011020,42,101,039001,1020,40.0368847,-75.0884941
421010387001011,42,101,038700,1011,40.0768683,-75.2076789
421010161004006,42,101,016100,4006,39.9855862877,-75.1285192
421010040014011,42,101,004001,4011,39.924126,-75.166154
421010007011003,42,101,000701,1003,39.950648,-75.169185
421010345023009,42,101,034502,3009,40.0820698,-75.037895
421010002001011,42,101,000200,1011,39.9552705,-75.1566243
421010214002006,42,101,021400,2006,40.0267201,-75.2241147
421019800012004,42,101,980001,2004,39.9660351,-75.1834918
421010355001000,42,101,035500,1000,40.0934643,-75.0197124
421010006002005,42,101,000600,2005,39.948741,-75.157026
421010006002004,42,101,000600,2004,39.948694,-75.1589575
421010007013008,42,101,000701,3008,39.9500233,-75.1675812
421010001014011,42,101,000101,4011,39.948674,-75.145814
421010091002011,42,101,009100,2011,39.9566794,-75.1951199
421010005004006,42,101,000500,4006,39.9534618209,-75.1593213069
421010009022007,42,101,000902,2007,39.9463506,-75.1577661
421010027012003,42,101,002701,2003,39.932338,-75.153965
421010011023005,42,101,001102,3005,39.9427160282,-75.1572520117
421010039011002,42,101,003901,1002,39.9260333,-75.171741
421010009011008,42,101,000901,1008,39.947646399999996,-75.1615291
421010090003010,42,101,009000,3010,39.957619986,-75.1893085241
421010005001011,42,101,000500,1011,39.951347,-75.1629446
421010003004018,42,101,000300,4018,39.9556688,-75.1708177
421010010024012,42,101,001002,4012,39.9417867,-75.1494578
421010210004006,42,101,021000,4006,40.023539,-75.2197385
421010355002004,42,101,035500,2004,40.0855939,-75.0361757
421010025002017,42,101,002500,2017,39.9318952885,-75.1462325355
421010366003013,42,101,036600,3013,39.9532324138,-75.1398003101
421010024003019,42,101,002400,3019,39.935628,-75.15882
421010015002024,42,101,001500,2024,39.942049,-75.1607628
421010004031004,42,101,000403,1004,39.9521221119,-75.166053772
421010151023001,42,101,015102,3001,39.9870884,-75.1758676
421019800012003,42,101,980001,2003,39.9707543,-75.1871948
421010001023003,42,101,000102,3003,39.953643,-75.1446532
421010377001016,42,101,037700,1016,39.9809158,-75.153284
421010367001003,42,101,036700,1003,39.9613271,-75.1460328
421010016001006,42,101,001600,1006,39.9417834,-75.1516536
421010275003000,42,101,027500,3000,40.0355548,-75.1310164
421010381001086,42,101,038100,1086,40.0089527,-75.0640806
421010006001006,42,101,000600,1006,39.9499354,-75.1639831
421010039013003,42,101,003901,3003,39.9236019,-75.1749492
421010160025013,42,101,016002,5013,39.978882,-75.123824
421010010024008,42,101,001002,4008,39.9420239,-75.147629
421010007011001,42,101,000701,1001,39.9515054,-75.1705783
421010210004003,42,101,021000,4003,40.0250895,-75.2221742
421010037021011,42,101,003702,1011,39.9235926,-75.1807465
421010025004002,42,101,002500,4002,39.9350642,-75.1516194
421019800032003,42,101,980003,2003,39.955651,-75.182149
421010004041000,42,101,000404,1000,39.952669,-75.169109
421010169011006,42,101,016901,1006,39.9955072,-75.1720488
421010007013008,42,101,000701,3008,39.950047,-75.167995
421010009012002,42,101,000901,2002,39.94898,-75.1640456
421010008061000,42,101,000806,1000,39.9492642,-75.1654596
421010016002003,42,101,001600,2003,39.9406161,-75.147675
421010007011001,42,101,000701,1001,39.95124,-75.171935
421010002003014,42,101,000200,3014,39.9560231,-75.1593004
421010210001009,42,101,021000,1009,40.0252219822,-75.2132789304
421010307002008,42,101,030700,2008,40.0535256,-75.0914331
421010259001000,42,101,025900,1000,40.081390999999996,-75.1721558
421010170002010,42,101,017000,2010,40.0104725648,-75.1761489362
421010002001003,42,101,000200,1003,39.9559288,-75.1574567
421010291003003,42,101,029100,3003,40.031557,-75.104094
421010009022007,42,101,000902,2007,39.946522,-75.157756
421010039021011,42,101,003902,1011,39.9185695,-75.171285
421010142021013,42,101,014202,1013,39.9664438,-75.139576
421010011014005,42,101,001101,4005,39.9457132,-75.1628325
421010010024014,42,101,001002,4014,39.941882,-75.1457641
421010009022004,42,101,000902,2004,39.9473677,-75.1593948
421010372004002,42,101,037200,4002,39.9139259615,-75.1518527372
421010215001000,42,101,021500,1000,40.0405981,-75.2251391
421010214005003,42,101,021400,5003,40.0260721,-75.2247858
421010369025002,42,101,036902,5002,39.9544058,-75.1900591
421010024004001,42,101,002400,4001,39.9373453,-75.1581179
421010376001014,42,101,037600,1014,39.9604,-75.1528521
421010028022009,42,101,002802,2009,39.9273734,-75.1662007
421010012043010,42,101,001204,3010,39.9439767,-75.1673407
421010372004003,42,101,037200,4003,39.9131266,-75.1554262
421010326002001,42,101,032600,2001,40.0357067,-75.0424596
421010029001000,42,101,002900,1000,39.929798,-75.163739
421010273003000,42,101,027300,3000,40.0369979,-75.1185985
421010023002019,42,101,002300,2019,39.9340955,-75.1584681
421010142012020,42,101,014201,2020,39.9645949,-75.1408296
421010004041004,42,101,000404,1004,39.9519308,-75.1704529
421010005003008,42,101,000500,3008,39.9495137,-75.1529959
421010002003011,42,101,000200,3011,39.9568936,-75.1586081
421010005002000,42,101,000500,2000,39.952335,-75.163789
421010104002006,42,101,010400,2006,39.9595901,-75.2175494
421010002001011,42,101,000200,1011,39.9551451,-75.1574436
421010359002014,42,101,035900,2014,40.1104904,-75.0239261
421010346002004,42,101,034600,2004,40.0742819,-75.0331506
421010163003013,42,101,016300,3013,39.9883529,-75.128797
421010001015007,42,101,000101,5007,39.9494022,-75.1424185
421010008062001,42,101,000806,2001,39.949486,-75.167352
421010214003009,42,101,021400,3009,40.0291798,-75.2286857
421010382002006,42,101,038200,2006,39.9895469,-75.1017481
421010377003002,42,101,037700,3002,39.9834801,-75.1499321
421010369024004,42,101,036902,4004,39.953173,-75.1928651
421010376002016,42,101,037600,2016,39.961406,-75.155349
421010005004006,42,101,000500,4006,39.953327,-75.15874
421010007013008,42,101,000701,3008,39.9499239,-75.1677213
421010091003001,42,101,009100,3001,39.9616505601,-75.19993
421010006001008,42,101,000600,1008,39.9500465393,-75.1627731323
421010125011002,42,101,012501,1002,39.9599509,-75.1681302
421010005002000,42,101,000500,2000,39.9518175642,-75.1641074145
421010005003008,42,101,000500,3008,39.949663,-75.152497
421010380002019,42,101,038000,2019,40.0070962,-75.0762974
421010005004005,42,101,000500,4005,39.9528071,-75.1570006
421010098023000,42,101,009802,3000,39.977617,-75.272471
421010005004006,42,101,000500,4006,39.9539376,-75.159431
421010038002008,42,101,003800,2008,39.9230489,-75.1780791
421010009021005,42,101,000902,1005,39.945965,-75.155886
421010381001005,42,101,038100,1005,40.0272541026,-75.0284319977
421010091002004,42,101,009100,2004,39.959232,-75.194484
421010028022009,42,101,002802,2009,39.9270933,-75.1663861
421010008062003,42,101,000806,2003,39.9474626,-75.1670555
421010107003015,42,101,010700,3015,39.9687504,-75.2110717
421010078005002,42,101,007800,5002,39.9485467,-75.2161134
421010367003013,42,101,036700,3013,39.9620702366,-75.1429857686
421010184002019,42,101,018400,2019,40.0018403,-75.0669552
421010088025002,42,101,008802,5002,39.9538635,-75.2027651
421010005004008,42,101,000500,4008,39.9519835,-75.1571648
421010088024000,42,101,008802,4000,39.953812,-75.20246
421010003003019,42,101,000300,3019,39.9547834,-75.1646992
421010133002000,42,101,013300,2000,39.96444,-75.162364
421010315022003,42,101,031502,2003,40.0438485,-75.0536586
421010033004003,42,101,003300,4003,39.9396758,-75.1956916
421010017001001,42,101,001700,1001,39.9376045,-75.1458846
421010334002003,42,101,033400,2003,40.0543461328,-75.05019
421010074002008,42,101,007400,2008,39.9408737,-75.2122684
421010384001013,42,101,038400,1013,40.0643007751,-75.2374119507
421010087011001,42,101,008701,1001,39.9514434,-75.2123412
421010213002005,42,101,021300,2005,40.032856,-75.2148906
421010183003004,42,101,018300,3004,40.0026293,-75.0765915
421010272002006,42,101,027200,2006,40.0452787399,-75.1172783944
421010007012001,42,101,000701,2001,39.950955,-75.172387
421019800021070,42,101,980002,1070,39.9850167,-75.2162246
421010355003008,42,101,035500,3008,40.0922822,-75.0310643
421010005001004,42,101,000500,1004,39.952227,-75.160863
421019807021032,42,101,980702,1032,39.9194120965,-75.1411938987
421010005004011,42,101,000500,4011,39.9516507,-75.1526783
421010367001001,42,101,036700,1001,39.961319,-75.144573
421010346002004,42,101,034600,2004,40.0774731491,-75.0312192836
421010004032000,42,101,000403,2000,39.9548937713,-75.1679209578
421010001025006,42,101,000102,5006,39.9533842,-75.1461862
421010118003006,42,101,011800,3006,39.9820410139,-75.2385398
421010024001005,42,101,002400,1005,39.9370881,-75.1553151
421010243002007,42,101,024300,2007,40.0199234,-75.1744427
421010024001002,42,101,002400,1002,39.9383377,-75.1562457
421010038004000,42,101,003800,4000,39.9179627883,-75.1819237322
421010010021000,42,101,001002,1000,39.948013,-75.143017
421010088011000,42,101,008801,1000,39.9560787,-75.1965788
421010136022003,42,101,013602,2003,39.9731431,-75.1839723
421010004012000,42,101,000401,2000,39.9531865,-75.1749671
421010002001009,42,101,000200,1009,39.9553886,-75.154976
421010378008024,42,101,037800,8024,39.9752846,-75.1210166
421010037022010,42,101,003702,2010,39.9228822,-75.1844549
421010001012003,42,101,000101,2003,39.949507,-75.1512667537
421010160024012,42,101,016002,4012,39.979186,-75.1296024
421010008034001,42,101,000803,4001,39.949176,-75.1734765
421010098012000,42,101,009801,2000,39.9795093,-75.2690128
421010338002016,42,101,033800,2016,40.0605929,-75.0818865
421010206001000,42,101,020600,1000,40.0247686,-75.1813335
421010006002008,42,101,000600,2008,39.9481,-75.1535615
421010088025000,42,101,008802,5000,39.9542356,-75.2011919
421010018001022,42,101,001800,1022,39.9395335,-75.1559574
421010385001015,42,101,038500,1015,40.0757532,-75.206449
421010039014002,42,101,003901,4002,39.9265148,-75.1737757
421010122031000,42,101,012203,1000,40.0081814,-75.2095613
421010010024012,42,101,001002,4012,39.9417193,-75.1492966
421010366001025,42,101,036600,1025,39.9306445059,-75.1450359821
421010137024006,42,101,013702,4006,39.9741163,-75.1821029
421010015001010,42,101,001500,1010,39.9414712646,-75.1525150131
421010216002003,42,101,021600,2003,40.0443723777,-75.2301057589
421019804001000,42,101,980400,1000,39.8755341584,-75.2380645706
421010255003006,42,101,025500,3006,40.0593185,-75.1900363
421010012042001,42,101,001204,2001,39.9459082,-75.1690735
421010313002005,42,101,031300,2005,40.0390934,-75.064035
421010078004000,42,101,007800,4000,39.9483198,-75.2173898
421010091001004,42,101,009100,1004,39.9611006,-75.1961034
421010385001027,42,101,038500,1027,40.0738394,-75.2034401
421010135003015,42,101,013500,3015,39.9682609,-75.1749671
421010292002011,42,101,029200,2011,40.0261684,-75.1010134
421010042021000,42,101,004202,1000,39.9178791679,-75.1470514704
421010144002002,42,101,014400,2002,39.9752858,-75.1435245
421010345023003,42,101,034502,3003,40.0836156,-75.0382522
421010160012011,42,101,016001,2011,39.9748298,-75.1219599
421010144003026,42,101,014400,3026,39.9699382,-75.1356283
421010009021008,42,101,000902,1008,39.9472825,-75.1536278
421010346001000,42,101,034600,1000,40.0697141,-75.0171955
421010007012000,42,101,000701,2000,39.951262,-75.172332
421010190005012,42,101,019000,5012,40.005248,-75.101795
421010039013006,42,101,003901,3006,39.9216198,-75.1767548
421010330003000,42,101,033000,3000,40.038088,-75.036387
421010110003005,42,101,011000,3005,39.9738587,-75.2045457
421010005001002,42,101,000500,1002,39.9541911,-75.1624335
421010002003011,42,101,000200,3011,39.9565455214,-75.1586178
421010364001028,42,101,036400,1028,40.1109641,-74.9823374
421010003003009,42,101,000300,3009,39.9556241,-75.1647529
421010091002010,42,101,009100,2010,39.957233145800004,-75.1994814724
421010039014011,42,101,003901,4011,39.9247139,-75.1737567
421010002003008,42,101,000200,3008,39.95627,-75.160843
421010007013001,42,101,000701,3001,39.9505432,-75.1660506
421010356012000,42,101,035601,2000,40.1030393,-75.0302343
421010009011007,42,101,000901,1007,39.9478403,-75.1620995
421010008061000,42,101,000806,1000,39.9484263,-75.1652545
421010009011000,42,101,000901,1000,39.9487806,-75.1602719
421010207012005,42,101,020701,2005,40.01156,-75.18862
421010077001001,42,101,007700,1001,39.9496595,-75.2074162
421010334004013,42,101,033400,4013,40.0471958,-75.0555362
421010004031004,42,101,000403,1004,39.9523167,-75.1664857
421010003003005,42,101,000300,3005,39.957314,-75.162531
421010015001001,42,101,001500,1001,39.942269,-75.1553432
421010142021004,42,101,014202,1004,39.9675225913,-75.1367849415
421010325002022,42,101,032500,2022,40.026184,-75.0435463
421010357011004,42,101,035701,1004,40.108696,-75.0285773
421010137024007,42,101,013702,4007,39.974694,-75.182445
421010365011006,42,101,036501,1006,40.134036,-75.010442
421010028023019,42,101,002802,3019,39.9301356247,-75.162825
421010380002003,42,101,038000,2003,40.0094418,-75.0718929
421010056001002,42,101,005600,1002,39.901808,-75.241261
421010011012005,42,101,001101,2005,39.9438382,-75.1652421
421010157003033,42,101,015700,3033,39.9745645449,-75.1343554628
421010325002022,42,101,032500,2022,40.0256085,-75.0448282
421010157003032,42,101,015700,3032,39.974239,-75.133541
421010384001013,42,101,038400,1013,40.064592,-75.238027
421010255003006,42,101,025500,3006,40.0598969,-75.1906404
421010001014003,42,101,000101,4003,39.950987,-75.145258
421019800032003,42,101,980003,2003,39.954917,-75.1824258
421010323003003,42,101,032300,3003,40.0233508,-75.0487241
421010010021001,42,101,001002,1001,39.947642,-75.143421
421010382001016,42,101,038200,1016,39.9931895,-75.0974315
421010007013003,42,101,000701,3003,39.9506511,-75.1683346
421010004043003,42,101,000404,3003,39.9540941,-75.170973
421010367002008,42,101,036700,2008,39.963882,-75.145885
421019800031007,42,101,980003,1007,39.9570641,-75.1825364
421010307003001,42,101,030700,3001,40.061926,-75.085968
421010382001026,42,101,038200,1026,39.992755,-75.097634
421010146002000,42,101,014600,2000,39.9790436,-75.1550992
421010133002007,42,101,013300,2007,39.9633082,-75.1631614
421010002001012,42,101,000200,1012,39.9553444465,-75.1557137782
421010006001009,42,101,000600,1009,39.9489468575,-75.1592379436
421010208001004,42,101,020800,1004,40.0136369648,-75.2006627311
421010015001010,42,101,001500,1010,39.9414231194,-75.1524895976
421010214005010,42,101,021400,5010,40.0264859,-75.225683
421010158004004,42,101,015800,4004,39.969612,-75.133002
421010291001008,42,101,029100,1008,40.035518,-75.100398
421010365011018,42,101,036501,1018,40.1296144,-75.0174861
421010136021002,42,101,013602,1002,39.9712971,-75.1776345
421010366001025,42,101,036600,1025,39.9319544441,-75.144860193
421010003003015,42,101,000300,3015,39.9554292,-75.1664549
421010135003015,42,101,013500,3015,39.9682609,-75.1749671
421010090003012,42,101,009000,3012,39.957772,-75.188643
421010010024018,42,101,001002,4018,39.9412384,-75.14467
421010001014001,42,101,000101,4001,39.9519038,-75.1452012
421010375002003,42,101,037500,2003,39.9886818,-75.2497975
421010348013002,42,101,034801,3002,40.0513398,-75.0092635
421010209003009,42,101,020900,3009,40.0178722,-75.2132823
421010191002008,42,101,019100,2008,40.0113478588,-75.109045704
421010133002008,42,101,013300,2008,39.9632092128,-75.1658077289
421010125022013,42,101,012502,2013,39.9605194,-75.1725901
421010158005005,42,101,015800,5005,39.9744402,-75.132947
421010011011008,42,101,001101,1008,39.94455,-75.1636813
421019800012004,42,101,980001,2004,39.9651747614,-75.179284802
421010210004025,42,101,021000,4025,40.0224198,-75.2182531
421010001014007,42,101,000101,4007,39.94992,-75.14664
421010170002010,42,101,017000,2010,40.0087185946,-75.1764194994
421010372004002,42,101,037200,4002,39.9140618,-75.1523035
421010384001013,42,101,038400,1013,40.0628755,-75.2353265
421010346002003,42,101,034600,2003,40.0793384617,-75.0275457745
421019804001000,42,101,980400,1000,39.8851185638,-75.2409762517
421010004032003,42,101,000403,2003,39.9514970452,-75.1680707932
421010002001010,42,101,000200,1010,39.9555098,-75.1561031
421010009011006,42,101,000901,1006,39.9480439,-75.1616468
421010198002000,42,101,019800,2000,40.012034,-75.1381158
421010142012014,42,101,014201,2014,39.9656888,-75.1439882
421010348013002,42,101,034801,3002,40.0509816,-75.0101204
421010009011004,42,101,000901,1004,39.9483821,-75.1610889
421010307003000,42,101,030700,3000,40.0618254,-75.087943
421010344001014,42,101,034400,1014,40.0840411,-75.0475847
421010121002000,42,101,012100,2000,40.0025296,-75.2227004
421010165001022,42,101,016500,1022,39.985556,-75.1467031
421010369024004,42,101,036902,4004,39.9529926,-75.1922809
421010088022004,42,101,008802,2004,39.9549304,-75.2001318
421010316003001,42,101,031600,3001,40.029823,-75.057218
421010006001009,42,101,000600,1009,39.9488839,-75.1599541
421010134021001,42,101,013402,1001,39.9670886,-75.1703389
421010078005000,42,101,007800,5000,39.948425,-75.213651
421010142012000,42,101,014201,2000,39.9693819,-75.1402142
421010007011003,42,101,000701,1003,39.9506686,-75.1696549
421010325002026,42,101,032500,2026,40.0244906,-75.0465009
421010247003007,42,101,024700,3007,40.0430859,-75.1596595
421010109001007,42,101,010900,1007,39.9661569,-75.1910622
421010341004006,42,101,034100,4006,40.0748203,-75.0843789
421010389001001,42,101,038900,1001,40.058689448,-75.1646590233
421010216001001,42,101,021600,1001,40.0400096442,-75.2299616581
421010015002007,42,101,001500,2007,39.9429102,-75.1607799
421010218002004,42,101,021800,2004,40.049687,-75.235639
421010007011004,42,101,000701,1004,39.9506933,-75.1715016
421010025004002,42,101,002500,4002,39.9350642,-75.1516194
421010006002008,42,101,000600,2008,39.9481606,-75.1534631
421010383011023,42,101,038301,1023,40.0146654,-75.130412
421010008034000,42,101,000803,4000,39.949354,-75.173105
421010214005003,42,101,021400,5003,40.0257620872,-75.2238530293
421010024003017,42,101,002400,3017,39.9367631433,-75.1611158252
421010314021002,42,101,031402,1002,40.0449831736,-75.0556633795
421010291003003,42,101,029100,3003,40.0318697867,-75.1041882186
421010090001002,42,101,009000,1002,39.9591543,-75.1908344
421010074004001,42,101,007400,4001,39.9412882,-75.2187346
